lon,lat,y,residual,Temperature,Shortwave radiation,soil-depth,Wind speed,Soil bulk density,Soil C,Soil N,Soil P,Soil pH,Soil CEC,Soil sand,Soil clay,Distance to manmade land,Distance to water,Slope,cos(Aspect),sin(Aspect),Elevation,Precipitation
120.33249,-20.488663,19.16,-0.204838232,27.94868239,265.12095,0.344237805,6.261603546,1.531131134,0.549695025,0.096598197,0.12152861,5.624105229,5.203797222,84.53554444,9.509894444,254.84393,21.00614243,0.200452923,0.047767067,0.067215042,156.7454545,4395.250417
120.33249,-21.488663,21.64,9.816954081,27.14992845,267.8817064,0.07945728,6.4481187,1.465554757,0.610797551,0.114565762,0.099432722,6.219949829,6.740887978,77.03451734,14.10752464,664.4916493,32.50814321,0.294729112,0.049090462,0.059128503,341.7636364,4122.511394
120.33249,-21.988663,18.4,4.735281988,26.44201065,268.1874168,0.159171445,6.429845992,1.473918706,0.554488554,0.104103307,0.09724189,6.009553779,6.551708333,78.10896944,13.364925,636.125771,41.01865821,0.214087031,-0.114089746,-0.062236944,438.0272727,3720.038002
120.33249,-25.488663,28.46,10.99189263,23.74838106,264.9491388,0.27630373,6.741484048,1.532842641,0.487864968,0.050828273,0.102483484,5.647412726,6.829016568,78.78651432,12.85171543,475.182436,29.50937,0.107691341,-0.029552516,-0.050792806,563.6694215,2497.47955
120.33249,-26.988663,8.781582676,-11.83864027,22.52540973,261.2531095,0.116816993,6.903391777,1.514380265,0.564990758,0.040813358,0.10305543,5.415285701,6.680852194,80.83669076,11.98089273,185.1191533,33.41495567,0.158399371,0.018044018,0.035957945,526.7727273,2615.456242
120.33249,-27.988663,7.519004008,-13.30928319,21.90861875,258.8924416,0.091750621,6.975032386,1.512575518,0.510627817,0.037412864,0.110148989,5.500642437,7.688744242,79.34183988,12.95381406,169.8295538,49.37863764,0.171372628,0.055731298,-0.095766021,476.7272727,2442.915093
120.33249,-28.488663,7.341731707,-12.85084517,21.55727073,257.1903025,0.15219695,6.990814281,1.499041601,0.585459387,0.043792495,0.11320832,5.411038159,8.169978158,79.83027194,12.3649773,294.9682612,43.16033192,0.175540695,0.049854041,0.002527175,441.9181818,2423.045296
120.33249,-31.988663,14.11,-6.706295405,17.42563141,241.3850446,0.711009182,7.074737614,1.426919715,1.209119064,0.089052562,0.082390328,5.809543893,4.641189598,85.80074849,8.508575642,507.3431507,21.13612301,0.17972229,0.066862818,-0.045330845,428.8909091,3540.78795
120.83249,-19.988663,8.254049839,-12.03468169,27.85324897,261.9011422,0.385833651,6.258735452,1.523663585,0.558336266,0.090803458,0.100636334,5.59640467,4.693757087,89.56337334,6.106830798,119.8235807,25.59076338,0.18120671,-0.007767403,-0.010055098,84.65,4645.529667
120.83249,-20.488663,22.6,3.423910447,27.69016533,264.7726993,0.315949917,6.341312708,1.538277408,0.541392803,0.085103389,0.089173251,5.452817374,4.352347222,86.07566944,8.486019444,317.0448492,46.63087836,0.181343349,-0.010926291,-0.03139319,203.4,4442.881924
120.83249,-21.488663,21.02,10.0984043,27.34820833,267.1114566,0.123220361,6.473849266,1.482390027,0.565871693,0.10164439,0.096688334,6.290537834,6.735997222,77.05325,14.05966389,719.1466089,36.30227781,0.254056214,-0.055426552,0.030411563,313.53,4012.080369
120.83249,-22.488663,24.98,10.29610282,26.41543825,267.7417716,0.280883889,6.471950032,1.463855247,0.58331136,0.097320058,0.109955249,5.750451363,6.958986111,74.66026667,15.67375556,595.5148868,94.59612646,0.149864962,0.04096855,-0.12406347,450.6363636,3225.835556
120.83249,-24.988663,15.35,-0.749124424,23.78484272,265.3673343,0.11035743,6.639394803,1.525834094,0.439944584,0.050956092,0.100721975,5.328067891,4.566757175,83.29252485,9.909596214,721.6872664,24.22863553,0.174693696,0.016639545,0.025514512,591.55,2421.356045
120.83249,-27.988663,10.86,-11.02862336,21.83337326,258.0461853,0.117040181,6.990031446,1.522726129,0.490376276,0.03700684,0.124680198,5.164985469,6.463698731,79.47031235,13.26053168,97.13635521,38.49175942,0.153519884,-0.086038925,0.103331669,494.62,2400.10334
120.83249,-29.988663,12.54,-5.606296251,19.87879691,250.7797754,0.589116302,7.048980999,1.45139831,0.943161933,0.068509764,0.0897932,5.888411036,6.582427607,79.76967584,12.32471126,402.4207969,22.33451517,0.164233945,0.122408063,0.154856795,422.08,2650.551654
120.83249,-30.988663,21.11,0.96032321,18.59748035,246.6287311,0.627279265,7.079862374,1.416502707,1.209332692,0.079966758,0.082349961,6.313409415,6.288994383,82.6016165,10.45770438,153.3484675,26.49967422,0.207430567,-0.189826138,0.213993672,440.78,3084.294658
120.83249,-33.488663,40.79,16.65194057,16.42376781,224.6264246,0.870283026,7.208237964,1.454884852,1.640494046,0.082567442,0.091049964,5.649893271,7.043382983,86.81332191,7.974685973,160.0079171,20.09903139,0.236163578,0.043173881,0.043422809,198.76,5358.424184
120.83249,-33.988663,28.64,4.329685432,16.71176794,219.0388619,0.849845383,7.485952279,1.419049833,1.996295691,0.111873953,0.088444628,5.524902913,6.715587222,87.70390097,7.263518153,28.73447232,14.20950423,0.300148839,-0.080174427,-0.022344547,54.17647059,5346.132733
121.33249,-20.988663,16.65,1.429344758,27.52514161,266.4527901,0.230712527,6.430053234,1.541509351,0.45546947,0.087524224,0.080129361,5.731537282,5.197383333,83.48790278,10.00081944,591.8085232,45.48530826,0.152169354,-0.008762934,0.025931441,255.9181818,4061.04152
121.33249,-21.488663,19.16,6.654520153,27.35423453,267.559666,0.130178222,6.451537258,1.51763334,0.438574888,0.092479557,0.093929112,5.935911251,7.1922,81.56968333,10.97324722,789.1436115,39.47690378,0.217540366,-0.015096622,-0.037763471,302.69,3438.583611
121.33249,-22.488663,20.76,6.75373156,26.32311128,268.2895619,0.22887187,6.549339407,1.502299405,0.458405472,0.088890001,0.104497695,5.695813112,5.523991667,79.82046389,12.18224722,772.2998596,62.99790299,0.158170523,-0.09279544,0.029680036,428.8181818,3058.144417
121.33249,-27.988663,6.548948074,-12.88050407,21.90377837,257.4956071,0.061265638,7.008653268,1.513785506,0.489232017,0.035994013,0.115088024,5.289399076,7.137242134,79.24665806,12.95323469,272.0493402,24.9574349,0.118208749,0.007714976,-0.035716493,462.73,2370.105603
121.33249,-30.988663,22.53,3.577579352,18.82107109,246.2669189,0.661328398,6.976378176,1.403565364,1.22654969,0.076946305,0.08204223,6.615765836,7.654221392,79.1379127,12.00595608,60.85953062,24.59479158,0.177592776,-0.006510074,0.00157999,386.64,2852.282005
121.83249,-27.988663,8.348020644,-9.655473205,21.76992516,257.4421792,0.019430109,7.058064058,1.506158872,0.508781236,0.041616661,0.103839927,5.413448462,7.804956239,80.16607337,12.20973521,355.3997375,27.64146784,0.146636745,0.046079256,0.066787315,467.2181818,2357.411514
121.83249,-28.988663,7.569181435,-11.15031701,21.0079428,253.7878774,0.188681668,7.021249433,1.504462311,0.581718414,0.0492909,0.106809299,5.501769852,7.815507283,77.0786938,13.89147914,205.0545558,29.24580986,0.177571344,0.042566514,0.096168502,414.1652893,2419.418099
121.83249,-29.988663,9.085392989,-10.14190721,19.87813473,250.154274,0.686071285,6.990863926,1.464263916,0.84194335,0.065776374,0.085893965,5.689932839,7.015865858,80.5055349,11.56384207,354.6632544,22.05285759,0.164284148,-0.055200854,0.093079038,384.9545455,2565.7206
122.33249,-26.988663,6.531981887,-11.18902135,22.09470076,260.25088,0.024911194,6.993676424,1.520389119,0.548467415,0.040659694,0.099944835,5.040295473,5.771202778,79.55640556,12.66384167,698.3973649,29.16580277,0.110640047,0.02824525,-0.064037212,517.5,2340.421285
122.33249,-27.488663,6.41321858,-12.47097292,21.52488435,258.6842435,0.042550028,7.054208916,1.52149473,0.526008998,0.040359194,0.100240168,5.065969833,5.506427778,80.32768611,12.17071944,487.6058317,42.66761428,0.123356285,-0.033275265,0.09550679,539.4636364,2284.472265
122.33249,-28.488663,9.195673202,-11.05012752,21.12143657,255.0328645,0.136961131,7.082861384,1.515287389,0.551923002,0.043668722,0.102318976,5.329135242,6.951679314,78.69385384,13.02385251,97.31235229,27.01596071,0.157384752,-0.057036306,0.051751761,464,2395.867109
122.33249,-33.488663,35.64,13.35255602,16.46977753,222.7491841,1.006700379,7.271485064,1.414457986,1.585992877,0.095851659,0.084149851,5.838920103,5.970844682,86.00681193,8.001968636,141.0874355,19.75645677,0.114938306,0.012874629,-0.017309301,162.94,6061.296717
122.83249,-17.988663,2.683281573,-18.22237047,28.31127701,251.9892604,0.849325989,5.791727729,1.544030549,0.784724597,0.073546289,0.070485079,5.19348229,3.4695457,84.62011989,9.342153219,191.7902787,87.6044299,0.168861492,0.024839301,0.067699775,63.39,9159.123243
122.83249,-29.488663,11.24,-8.150309409,19.81189431,251.465036,0.522010282,7.091786827,1.474989146,0.836431323,0.062417727,0.082491182,5.647899152,6.801470797,81.50754805,10.97701732,413.1329503,22.20811687,0.19183396,-0.155598067,0.002919253,432.53,2384.071172
122.83249,-33.988663,18.03,-4.863217347,16.43612871,217.5014721,0.929818615,7.569929989,1.367557204,2.256974219,0.128252147,0.080665664,5.650906475,5.823017307,86.691446,7.404554913,28.88916015,19.6318613,0.19586371,-0.084629664,0.220044911,68.64864865,5892.544954
123.33249,-32.488663,6.175691966,-7.701646528,17.3975085,233.6864929,0.66595073,6.991003791,1.390335047,1.556647074,0.094954442,0.059724688,6.934318024,8.098264799,75.76738554,13.78412242,438.1598698,21.50402278,0.153858346,-0.048633,-0.047071127,214.107438,3777.95364
123.33249,-33.988663,10.92,-8.475859911,16.43900626,216.1128494,0.85312805,7.664288915,1.377215949,1.744543859,0.142815693,0.087638196,5.942191879,5.766922099,87.98037515,6.772705916,31.58179922,17.02277747,0.161611358,-0.04200132,-0.15083041,69.74468085,4547.911535
123.83249,-16.488663,10.75,-11.99089853,27.38852785,243.077209,0.849755804,5.165488086,1.428149288,1.535189128,0.152008876,0.132629557,5.574816497,6.362041834,83.92013678,9.589069407,33.21264773,24.75954022,0.354018195,0.103623953,0.192152843,89.90697674,11471.04404
123.83249,-31.488663,5.542287661,-6.570340885,18.67086535,240.6023894,0.733592852,6.887161888,1.397804031,1.193004905,0.07549473,0.055952316,6.973193641,7.090871656,80.90765926,10.96439144,667.328483,27.84438238,0.088397614,0.080145125,-0.013892446,202.15,2744.727908
123.83249,-32.488663,8.360936815,-1.698756536,17.42507863,232.9036233,0.657921638,7.009754276,1.383518323,1.151559197,0.109841679,0.059379775,7.561879182,11.04764894,67.36184251,19.71233672,288.8177587,55.31739243,0.055988768,-0.000279665,-0.087406927,159.6090909,3370.213469
124.33249,-30.988663,5.700638738,-2.65688918,19.1862931,243.2726336,0.792869153,6.866179037,1.413352018,0.911889176,0.078545032,0.042971722,7.233575801,9.396085757,75.62950996,14.20185727,798.2884183,22.82935402,0.066445032,-0.02959307,0.038512474,195.03,2561.965601
124.33249,-31.488663,7.078293099,-0.586595591,18.68144734,240.4855871,0.739464696,6.919612221,1.405426083,0.941327389,0.082356277,0.048192472,7.644304952,11.69922778,70.00024444,18.03378056,602.8486496,32.76090533,0.041772968,-0.047364317,-0.013420148,171.33,2561.291116
124.83249,-30.488663,7.838378264,-2.869643545,19.60222513,245.95828,1.22706306,6.843235753,1.428385295,0.797817971,0.078975778,0.046556639,7.143676168,10.76896389,76.23321944,13.53901111,900.6807987,81.37822917,0.030477876,0.067602067,-0.062114951,208.7272727,2585.428255
124.83249,-30.988663,7.71262888,-0.126857928,19.05694731,243.774637,0.676132944,6.89883347,1.429750246,0.834854222,0.102536584,0.054523722,7.639342881,17.11403889,65.856675,20.20210833,712.1605243,57.39190735,0.038891447,0.040517464,-0.023879239,190.6,2527.544818
124.83249,-32.488663,5.938165352,-5.167442622,17.18316956,230.049638,0.791798747,7.276134855,1.392019228,1.201077666,0.106194692,0.073329552,7.496755629,10.87116775,66.36435958,20.90945226,134.973559,80.90615937,0.050729541,0.060171921,0.107716463,124.6513761,3083.796397
125.33249,-14.988663,22.98,-4.312409503,26.76304201,240.077993,0.667047639,5.173874804,1.435148947,1.591986867,0.177545412,0.076579915,5.565634711,5.42783346,86.37468101,8.087247556,21.23495086,13.55596029,0.509974856,0.059278401,0.017220727,149.9733333,17797.01912
125.33249,-16.988663,10.73,-9.832045054,26.96844553,250.3304466,0.516527411,5.444735349,1.476677728,0.953701138,0.104109111,0.059750278,5.469554283,6.539480556,80.50582778,12.14748889,305.592145,190.5681233,0.446763697,-0.001490475,-0.033661236,351.9909091,11368.76297
125.33249,-29.488663,17.49,7.363073697,20.67093371,249.519546,1.58516465,6.774251517,1.482541106,0.516390955,0.064363528,0.044810833,6.678775502,8.39173657,82.12464785,9.968039228,1206.430685,25.40421985,0.091018895,-0.040446866,0.027522907,220.3545455,2283.520582
125.33249,-31.488663,7.193663169,-1.291967989,18.403142,240.3312959,0.732843833,7.025751773,1.417048228,0.79719461,0.130351025,0.061253389,7.778137842,18.47175,60.39761944,25.05577222,425.7966593,35.13726024,0.035601575,-0.014382478,0.000912713,154.5545455,2579.096171
125.33249,-32.488663,5.890660029,-7.287660671,17.26775039,229.7391676,0.803497764,7.36017412,1.405692357,1.286272154,0.100430098,0.070561593,7.414033985,8.694241708,71.37950375,17.5309876,74.60251371,45.19574225,0.089445681,-0.102547543,-0.129801563,103.6555556,2967.859642
125.83249,-30.488663,9.560446216,2.305611083,19.33924711,246.1891725,0.795767137,6.976362025,1.436406207,0.755375195,0.121195027,0.070771694,7.75737561,19.73516667,60.71074722,24.02047778,759.2910193,23.07699367,0.038380485,-0.011776684,-0.025161778,209.7,2382.280653
126.33249,-31.488663,6.175691966,-2.747170836,18.22917535,238.7203588,0.737441584,7.10901716,1.425051706,0.804733943,0.135426943,0.086614252,7.910494368,15.68584167,57.43669444,27.70888056,325.3767914,37.24842624,0.053188188,-0.055203014,0.014726993,142.96,2586.80932
126.83249,-13.988663,16.13,-0.507437096,27.49699296,237.7134552,1.009139115,5.673380296,1.470428131,1.097763377,0.142848088,0.055781517,5.340845112,4.273072835,87.0705168,7.798033293,28.52561929,12.32545922,0.248294528,0.125562266,0.012529314,52.06578947,10013.1412
127.83249,-14.488663,9.838699,-5.856272016,27.13051793,240.7736939,0.713998784,5.628820681,1.479245146,0.976661255,0.132290813,0.044676765,5.403031864,4.992419382,87.125858,7.626812806,52.48440197,9.983780102,0.436896534,-0.075945419,-0.093799221,123.7887324,8912.585114
127.83249,-31.988663,8.788484722,-3.165650691,17.70972674,230.2514142,0.720641448,7.337994305,1.418224763,1.154595474,0.117304257,0.088843751,7.690302177,7.872315279,75.11422032,14.87588942,78.23863944,21.34024854,0.126132082,0.148835195,0.04148027,40.81012658,2789.482587
128.33249,-30.988663,3.800425825,-4.366655892,18.31607804,240.2541598,0.553865525,7.007434815,1.428669451,0.7190415,0.133550665,0.064308416,7.884134981,15.68797222,57.65574722,27.72448333,383.3193398,76.8576472,0.036774104,0.015708235,0.032866815,157.0272727,2448.484869
128.83249,-15.488663,15.45,-1.464238585,28.42448897,244.5350001,1.113945733,5.541914506,1.522771973,0.862861465,0.080488751,0.051619334,5.659739984,9.842678461,76.6155449,16.23287344,103.4286103,39.4367789,0.254657034,-0.068175045,-0.010018961,59.75,10407.01405
129.33249,-29.488663,15.15,1.656453987,19.88381542,248.1971222,1.54245546,6.843576925,1.433787088,0.459577692,0.073216833,0.055370806,6.732281245,9.023369444,84.03311389,9.259469444,913.7905327,85.47591416,0.065587028,-0.00374856,-0.031088286,221.29,2341.464225
129.33249,-30.488663,4.819968751,-2.918091115,18.89259988,243.0007683,0.712247363,6.935305656,1.440573134,0.657379806,0.114740111,0.052604334,7.861107523,16.53865556,60.51541389,26.10828333,489.7086338,43.92510725,0.033156874,0.02518706,0.100015902,161.3818182,2380.509656
129.33249,-30.988663,5.813776741,-4.520062175,18.20635321,238.7540622,0.704886279,7.0313474,1.420690754,0.689900805,0.133657943,0.088835223,7.910184995,16.47594167,57.70210833,27.92435278,277.790657,133.2743835,0.034004998,-0.085979547,0.079150526,139.21,2523.795854
129.33249,-31.488663,10.57,-0.737678432,17.79487157,232.9520605,0.627468162,7.172948315,1.423086704,0.96518962,0.120987015,0.100353781,7.820937341,10.31630538,64.23113718,22.67090829,86.21166017,65.69128188,0.054290128,0.085407854,-0.134874029,104.5555556,2784.008594
129.83249,-16.988663,11,-4.329839332,27.92277009,256.1317981,0.684376857,6.283740148,1.460270848,0.921819166,0.087017444,0.064202111,5.838863584,13.46219444,71.23153056,19.31129167,608.7834462,291.6773663,0.247701988,-0.054108009,-0.040080553,313.8818182,7203.325167
129.83249,-25.988663,14.53,-5.611450179,21.05158417,262.5107369,1.462032795,6.78383483,1.493144365,0.482082889,0.064969278,0.090482639,6.001733866,8.093966667,79.7571,12.24058889,585.2503497,33.33382963,0.380116852,0.047202327,-0.160342759,726.9090909,2715.985652
129.83249,-26.988663,20.69,3.486784896,21.08371321,258.5895486,1.37288252,6.84467398,1.509134157,0.428886721,0.065545249,0.067373861,5.914546665,7.827683333,81.31060833,11.17451667,874.4537524,47.55821614,0.177200228,0.001355703,-0.081509453,562.4090909,2690.086206
129.83249,-28.488663,15.21,1.151878746,20.22128594,253.5113934,1.035484894,6.805658066,1.462981061,0.406614194,0.070773305,0.081017888,5.890956464,6.529294444,87.04701944,7.254961111,1310.693589,51.64357776,0.197317073,0.007248518,-0.116781582,380.3909091,2267.659692
129.83249,-31.488663,8.552705282,-1.901850041,17.74930969,232.0734901,0.69874169,7.257540929,1.414401396,0.939561108,0.120235853,0.092772144,7.789965044,10.59831897,64.04103051,22.91667304,77.28219936,77.28219936,0.050429957,-0.052308808,0.015568435,91.74025974,2668.355139
130.33249,-11.488663,21.41,-14.2022419,27.38056831,229.9277993,1.139534652,5.014116835,1.331821357,3.224030039,0.202257966,0.079918984,5.193415836,5.629007613,84.86904972,8.633891213,16.01827838,11.33550339,0.128126459,-0.124150114,-0.070408595,23.11940299,23276.84004
130.33249,-12.488663,7.011904762,-19.45483013,27.63178327,227.8662771,0.943499038,4.663982921,1.338780897,3.487647939,0.187064338,0.070991605,5.454523944,4.714544494,81.85905845,11.06094321,4.222374819,4.184553139,0.102777901,0.093668615,0.584264224,14.7,18124.10551
130.33249,-13.488663,12.67,-7.347848119,27.94515501,230.0793571,1.156322663,4.847700432,1.437227078,2.230619097,0.151603249,0.043958677,5.402522871,3.565940778,67.81592174,22.55741307,51.1205292,30.58867354,0.077413478,0.061807306,-0.071473649,17.06593407,15362.84459
130.33249,-13.988663,40.67,21.64843522,27.61447883,233.0803336,1.006788531,5.104170543,1.450427987,1.452104521,0.14867004,0.047879361,5.185463148,3.639723879,82.97723556,10.11053478,192.9030867,94.44294906,0.334524904,0.072258908,0.001238118,73.22727273,14397.4141
130.33249,-14.488663,39.43,20.44467303,27.14260538,236.8618824,0.832583194,5.387546825,1.431444355,1.585284082,0.122822445,0.050482166,5.028397685,3.993452778,82.63076389,10.38125833,182.2306554,51.91277314,0.341999971,-0.083731336,-0.123413389,219.45,12967.26377
130.33249,-16.488663,15.02,0.353590438,27.94667897,252.5621966,0.433611749,6.062991324,1.470922301,0.941392222,0.089677722,0.053383139,5.792015974,7.943611111,78.76411667,13.06271111,455.9657201,237.7546353,0.295312745,-0.131298435,-0.032752781,255.68,7710.0465
130.33249,-18.488663,19.32,-1.526158803,27.26197298,263.5855976,1.5682681,6.241189254,1.526329949,0.646936445,0.067790139,0.052212056,5.478654922,7.320327778,80.271525,11.97228056,157.108874,95.53910594,0.152679626,0.009891923,0.037928202,380.14,5245.490422
130.33249,-18.988663,24.38,3.294438511,27.04666177,264.9940255,1.544760627,6.231936186,1.530881669,0.616457666,0.065397305,0.056843416,5.44544865,6.787861111,82.4317,10.64332222,312.1394887,89.02068532,0.146932753,0.050363842,-0.0093224,395.6636364,4934.02332
130.33249,-26.488663,20.78,1.856665881,21.00639866,260.5109436,1.440256936,6.733337047,1.50281744,0.443436193,0.059684055,0.067596416,6.052761675,9.251191667,80.3347,11.84806111,579.1274242,39.41466029,0.197826975,0.07070872,-0.011059417,625.95,2538.938581
130.33249,-28.988663,15.97,4.448639604,20.37621383,251.2466901,1.026594433,6.762542478,1.460878787,0.334642023,0.069235986,0.062442213,6.355091199,8.04658328,85.75569269,7.987598104,1097.185505,26.70593742,0.137061276,-0.029330303,0.071968467,260.6363636,2164.337708
130.83249,-11.988663,20.59,-5.752913189,27.19879591,230.3535091,1.041587092,5.049150126,1.363457735,2.525935308,0.162374552,0.051663093,5.139067264,4.27877153,83.81971265,9.328334401,19.0110434,17.57621315,0.448824102,0.008654214,0.012613084,46.93103448,18506.81254
130.83249,-12.988663,24.95,4.312560425,27.67974991,230.8314234,0.935065037,4.729444946,1.405909525,1.818773412,0.117836324,0.042903794,4.916938366,2.745467867,79.5050681,12.32635889,71.8509048,71.67035812,0.237352062,-0.020339758,-0.005148323,72.13,16512.7257
130.83249,-13.988663,18.87,0.457486562,27.72635639,236.3615197,1.036137728,5.223640802,1.459186085,1.388121591,0.134039526,0.080478868,5.309312746,4.727416508,78.24373966,13.34874432,284.6765033,149.6341363,0.348745417,0.00042726,0.002326278,86.49090909,12444.16588
130.83249,-15.488663,46.5,28.64138222,28.14669792,246.3355904,0.693586969,5.744558638,1.488746915,1.007108416,0.112372167,0.076069889,5.598346057,9.548141667,79.16773611,13.46370833,296.8116242,197.8038239,0.398371768,0.045493154,-0.033138569,126.37,9390.831568
130.83249,-18.488663,24.87,1.484427194,27.76114206,264.1060816,1.464083353,6.196577024,1.548070335,0.617311333,0.072980972,0.051206139,5.35648805,6.007058333,84.38993333,8.925222222,122.7522985,198.808745,0.077292136,0.125703711,0.134924437,294.93,5111.042455
130.83249,-22.488663,5.914631307,-15.12346717,24.72608432,267.6076535,1.412802302,6.48128617,1.545777126,0.299397583,0.042395416,0.091826862,5.491294244,4.39055,83.1628,9.59075,426.3015433,48.31533492,0.133662638,-0.045089181,-0.089139063,590.9272727,3334.352157
130.83249,-30.488663,3.577708764,-6.421860952,19.16763141,242.5536693,0.799139831,6.887675233,1.441374577,0.580468443,0.143435167,0.064913444,7.840318669,15.29548333,58.84618333,26.21026667,438.5630357,197.7925518,0.035762811,-0.098910261,-0.025324298,117.0181818,2204.022679
131.33249,-11.988663,17,-6.255953176,27.58875278,230.9205119,1.081389455,5.013282975,1.367451903,2.902094655,0.143364181,0.052356965,5.492083799,4.421817159,81.17559028,11.39174096,8.383045597,5.454942797,0.258078772,0.54122039,-0.028282296,17.84615385,15239.06709
131.33249,-17.488663,27.66,10.36984564,28.30525791,260.4520482,1.127388864,6.180236359,1.443383827,0.693544584,0.073828833,0.054152667,6.439523916,22.84288333,60.12406944,29.08083333,469.2213397,399.461768,0.102170151,0.074279213,-0.110202601,197.2090909,6425.24786
131.33249,-17.988663,18.68,-0.265867321,28.27425502,262.5933419,0.500065383,6.211459923,1.562031948,0.623545056,0.073662583,0.044372111,5.443626056,6.119566667,82.85505,9.886625,334.909264,226.5925803,0.071167292,0.061487427,0.023872601,227.09,5074.59807
131.33249,-22.988663,16.96,-2.973849477,24.20826835,267.841552,1.018142628,6.475685569,1.536437215,0.271796722,0.043083749,0.076526527,5.612588508,5.30995,84.63774444,8.498955556,374.1054945,52.54232697,0.146568096,0.003506148,0.111599548,577.37,3084.467915
131.33249,-26.488663,15.33,-4.796958469,20.81327716,261.6651167,1.443109573,6.707814017,1.501043408,0.478309915,0.070532944,0.073151194,5.976993635,7.630683333,79.75003889,12.34346111,501.0691442,24.25245478,0.287195155,-0.164592983,0.123237264,630.99,2456.794655
131.33249,-28.488663,18.34,2.889985659,20.58703673,253.7266416,1.126197418,6.695210024,1.484695264,0.349782446,0.067806722,0.07904786,6.057473273,5.518205556,86.91915833,7.189608333,1247.684939,140.3865958,0.131949754,-0.078313989,-0.076103975,329.5,2260.562556
131.33249,-29.988663,22.36,10.03522582,19.68341611,246.3028742,0.648238362,6.904357446,1.463392729,0.375421723,0.07909225,0.044551361,6.743690915,8.101694444,83.90020833,9.296091667,636.2743057,78.93394763,0.219541516,0.019762231,0.008334154,189.64,2248.724529
131.83249,-13.988663,26.8,6.024988211,27.61450427,242.802331,0.880745193,5.502520735,1.414604779,1.252672878,0.099181076,0.065676436,5.230996785,4.692338038,83.8277253,9.699024892,99.15395775,149.1685759,0.226545342,-0.095504596,-0.075801613,157.322314,11923.70234
131.83249,-17.488663,32.66,9.412517215,28.27213919,260.6862467,1.793550335,6.295933704,1.550152325,0.668884084,0.06923175,0.0507095,5.694094523,4.777708333,87.29821389,7.421441667,625.1171016,404.0911999,0.068907177,-0.007255225,-0.051783179,224.2892562,5862.217734
131.83249,-26.988663,12.45,-5.244722817,21.19368843,259.5885745,1.482945767,6.661316703,1.502715358,0.436468359,0.060928527,0.065291666,5.87292717,7.697088889,80.35380833,11.79285,772.3518043,33.75061383,0.119888821,-0.007143381,0.029892534,515.3727273,2284.067386
131.83249,-31.488663,9.604547229,-4.955149309,18.14275337,233.5389243,0.673805265,7.082520714,1.430811983,1.046806005,0.116235736,0.076695924,7.851230121,9.209050708,84.35539477,9.228069767,107.504518,58.79244428,0.131612119,0.000394484,0.069295538,77.28971963,3003.480876
132.33249,-11.988663,1.742834942,-20.38667229,27.85140322,233.5268266,1.046243455,5.372212862,1.420621813,2.378131521,0.118512446,0.049320258,5.578994454,3.136725344,71.43490486,19.76992332,11.81983454,5.948208288,0.094490127,0.006691247,-0.767169029,13,13746.52788
132.33249,-13.488663,19.63,-4.015168193,27.54104317,242.4495139,0.793736859,5.476311931,1.435185532,1.532325999,0.143314722,0.068001355,5.063955035,3.514760583,82.21465419,10.89854686,251.5346914,203.156988,0.467578503,0.002471223,0.029114343,168.94,13465.13274
132.33249,-14.988663,13.4,-6.433934833,27.72397921,249.9332905,1.073653999,5.800822778,1.476369985,1.05225611,0.060715694,0.063269333,5.335378248,5.061452778,82.28135556,10.88594444,213.4987221,153.675266,0.156371484,-0.02539969,0.040647328,175.82,8903.728522
132.33249,-15.488663,10,-8.129548161,27.78548472,251.701694,1.036352493,5.889678708,1.458399084,1.114055888,0.053452833,0.055645778,5.420218167,5.311055556,73.24805556,17.78201389,424.4231618,238.0998655,0.0370805,0.058864152,-0.050027335,182.46,8553.081621
132.33249,-15.988663,30.5,11.01358787,27.5693353,253.6998012,1.62011124,6.048189233,1.426722921,1.163568305,0.06625575,0.055070722,5.263937081,6.499252778,68.04630833,21.14913611,636.7016502,405.2220228,0.064999452,-0.035800728,0.073909415,226.9909091,7829.72855
132.33249,-24.988663,24.77,3.536328384,22.71125746,265.3880574,1.495969131,6.445418531,1.524747559,0.376905334,0.04126711,0.053151583,5.890551803,5.271038889,83.5236,9.702138889,394.0179297,53.24297412,0.135420984,0.101940377,-0.047743452,527.72,2463.637672
132.33249,-25.488663,19.68,-0.714237781,22.45869007,264.418548,1.581484694,6.464843351,1.504370879,0.394808584,0.041559343,0.076050665,5.969058325,6.949112369,83.7469772,9.683557642,535.5096809,32.89141145,0.086641899,-0.000769461,0.082974584,497.8,2359.314343
132.33249,-27.488663,8.273451517,-8.636535852,21.18114961,257.7307853,1.395406214,6.611312095,1.493104562,0.330419807,0.058895721,0.105703999,6.021368092,7.201697222,83.994925,9.239583333,1055.018347,58.67661808,0.108990946,-0.056870864,-0.017245806,401.4545455,2157.792931
132.33249,-28.488663,13.64,-0.164336666,21.08549389,254.0889613,1.038811403,6.658319879,1.49800225,0.296198792,0.058565516,0.066898678,5.855018566,7.758945878,84.6043067,8.516729286,1053.497677,27.05006632,0.140576949,0.02581092,-0.013444131,294.18,2162.343507
132.33249,-29.488663,8.273451517,-3.064496211,20.49418148,250.0202921,0.80289825,6.750693039,1.477016586,0.315819822,0.061635603,0.039890173,6.421141528,8.410500626,84.23425312,8.915979322,950.1585264,55.28016637,0.133981788,-0.074940793,-0.007173753,212.12,2248.508937
