"block_id","urbanisation","q_true","qual_true","beta_a","beta_b"
131,0.135120945560618,0.135120945560618,0.683085006248596,0.765822784810127,36.7721518987342
132,0.0718475485698971,0.0718475485698971,0.5560446774416,0.791139240506329,36.7721518987342
133,0.11654070787374,0.11654070787374,0.624015043518684,0.816455696202532,36.7721518987342
134,0.0882678598184731,0.0882678598184731,0.581481003980049,0.841772151898734,36.7721518987342
135,0.100081135770432,0.100081135770432,0.632795003499828,0.867088607594937,36.7721518987342
136,0.172690697641769,0.172690697641769,0.724542379342415,0.892405063291139,36.7721518987342
137,0.174757352615451,0.174757352615451,0.76147009339564,0.917721518987342,36.7721518987342
138,0.191098558644551,0.191098558644551,0.782322397498357,0.943037974683544,36.7721518987342
139,0.23908769353508,0.23908769353508,0.799844482119033,0.968354430379747,36.7721518987342
140,0.167542019258372,0.167542019258372,0.779686643656599,0.993670886075949,36.7721518987342
141,0.135788319619425,0.135788319619425,0.748649747663146,1.01898734177215,36.7721518987342
142,0.16037502614154,0.16037502614154,0.7785411678866,1.04430379746835,36.7721518987342
143,0.104352516178317,0.104352516178317,0.720597028469566,1.06962025316456,36.7721518987342
144,0.19672749374851,0.19672749374851,0.766422803859403,1.09493670886076,36.7721518987342
145,0.1512258468229,0.1512258468229,0.77383609304605,1.12025316455696,36.7721518987342
146,0.211678988212192,0.211678988212192,0.813139099212188,1.14556962025316,36.7721518987342
147,0.134120430942455,0.134120430942455,0.77770036372533,1.17088607594937,36.7721518987342
148,0.163440894009562,0.163440894009562,0.789814686141704,1.19620253164557,36.7721518987342
149,0.2545089660908,0.2545089660908,0.788461317259614,1.22151898734177,36.7721518987342
150,0.379818155266126,0.379818155266126,0.758232599631345,1.24683544303797,36.7721518987342
151,0.468599982304266,0.468599982304266,0.727429666328354,1.27215189873418,36.7721518987342
152,0.413570159320969,0.413570159320969,0.708710352491627,1.29746835443038,36.7721518987342
153,0.39322842633621,0.39322842633621,0.712282334638438,1.32278481012658,36.7721518987342
154,0.349557894529612,0.349557894529612,0.696209429024757,1.34810126582278,36.7721518987342
155,0.289640967700702,0.289640967700702,0.719540664037511,1.37341772151899,36.7721518987342
156,0.273011272580374,0.273011272580374,0.733163908152953,1.39873417721519,36.7721518987342
157,0.317976056304922,0.317976056304922,0.755898666109833,1.42405063291139,36.7721518987342
158,0.29975346524965,0.29975346524965,0.785038627570975,1.4493670886076,36.7721518987342
159,0.36492350492177,0.36492350492177,0.800913335592509,1.4746835443038,36.7721518987342
160,0.321774592770726,0.321774592770726,0.841948377293862,1.5,36.7721518987342
161,0.227640407952066,0.227640407952066,0.793637363352944,0.512658227848101,37.2784810126582
162,0.272620523024489,0.272620523024489,0.824663695763275,0.537974683544304,37.2784810126582
163,0.157317409829396,0.157317409829396,0.781757239963166,0.563291139240506,37.2784810126582
164,0.15799618086921,0.15799618086921,0.819160517679294,0.588607594936709,37.2784810126582
165,0.150213536535207,0.150213536535207,0.809269767640492,0.613924050632911,37.2784810126582
166,0.148865056622713,0.148865056622713,0.803778183574047,0.639240506329114,37.2784810126582
167,0.114560395128231,0.114560395128231,0.776326739588767,0.664556962025316,37.2784810126582
168,0.133787070160976,0.133787070160976,0.756858659762294,0.689873417721519,37.2784810126582
169,0.175447172336791,0.175447172336791,0.780869770884317,0.715189873417722,37.2784810126582
170,0.154606236987621,0.154606236987621,0.736670408318792,0.740506329113924,37.2784810126582
171,0.194612502988952,0.194612502988952,0.738339053046661,0.765822784810127,37.2784810126582
172,0.142143553214696,0.142143553214696,0.69098368521404,0.791139240506329,37.2784810126582
173,0.131122718277925,0.131122718277925,0.660349671539271,0.816455696202532,37.2784810126582
174,0.0987676729934255,0.0987676729934255,0.620535662107101,0.841772151898734,37.2784810126582
175,0.092860400805639,0.092860400805639,0.621658974791205,0.867088607594937,37.2784810126582
176,0.0803929505391448,0.0803929505391448,0.652755183466205,0.892405063291139,37.2784810126582
177,0.101723464063134,0.101723464063134,0.723342331557904,0.917721518987342,37.2784810126582
178,0.190047019852471,0.190047019852471,0.819697450556829,0.943037974683544,37.2784810126582
179,0.176828231510673,0.176828231510673,0.796394722747023,0.968354430379747,37.2784810126582
180,0.112911392337215,0.112911392337215,0.762566977282246,0.993670886075949,37.2784810126582
181,0.0662442321336592,0.0662442321336592,0.668721977449699,1.01898734177215,37.2784810126582
182,0.10205200224358,0.10205200224358,0.722567438323167,1.04430379746835,37.2784810126582
183,0.116870926854261,0.116870926854261,0.73296771122943,1.06962025316456,37.2784810126582
184,0.17786527973638,0.17786527973638,0.794747349553673,1.09493670886076,37.2784810126582
185,0.210960958373401,0.210960958373401,0.786495254268402,1.12025316455696,37.2784810126582
186,0.196374645551126,0.196374645551126,0.795984375540786,1.14556962025316,37.2784810126582
187,0.209168612574988,0.209168612574988,0.791227187081191,1.17088607594937,37.2784810126582
188,0.26601300978759,0.26601300978759,0.788376070488585,1.19620253164557,37.2784810126582
189,0.390323496804109,0.390323496804109,0.769503240678326,1.22151898734177,37.2784810126582
190,0.495415597634145,0.495415597634145,0.756235109951832,1.24683544303797,37.2784810126582
191,0.504784047277117,0.504784047277117,0.726631277728292,1.27215189873418,37.2784810126582
192,0.528963123898043,0.528963123898043,0.733518565350536,1.29746835443038,37.2784810126582
193,0.423827654593196,0.423827654593196,0.711106614875512,1.32278481012658,37.2784810126582
194,0.439670051795204,0.439670051795204,0.752524619167734,1.34810126582278,37.2784810126582
195,0.415603214759847,0.415603214759847,0.775452546298305,1.37341772151899,37.2784810126582
196,0.358994840568818,0.358994840568818,0.753706198518715,1.39873417721519,37.2784810126582
197,0.36999412833429,0.36999412833429,0.772642113124049,1.42405063291139,37.2784810126582
198,0.354030572354484,0.354030572354484,0.825944867041437,1.4493670886076,37.2784810126582
199,0.262926145565907,0.262926145565907,0.857735092008688,1.4746835443038,37.2784810126582
200,0.219256863077859,0.219256863077859,0.879656768208475,1.5,37.2784810126582
201,0.390806437931168,0.390806437931168,0.84587269465118,0.512658227848101,37.7848101265823
202,0.357636266664347,0.357636266664347,0.837337789811193,0.537974683544304,37.7848101265823
203,0.355830318202989,0.355830318202989,0.845535138834817,0.563291139240506,37.7848101265823
204,0.341161710041055,0.341161710041055,0.83124213590609,0.588607594936709,37.7848101265823
205,0.294069947863883,0.294069947863883,0.821047322054394,0.613924050632911,37.7848101265823
206,0.248074167972309,0.248074167972309,0.801974765586497,0.639240506329114,37.7848101265823
207,0.199555379457034,0.199555379457034,0.802474802833385,0.664556962025316,37.7848101265823
208,0.184807162182101,0.184807162182101,0.788395878421657,0.689873417721519,37.7848101265823
209,0.216361645454925,0.216361645454925,0.787023156071909,0.715189873417722,37.7848101265823
210,0.194964652975651,0.194964652975651,0.754366811035751,0.740506329113924,37.7848101265823
211,0.179249701382657,0.179249701382657,0.737728449839944,0.765822784810127,37.7848101265823
212,0.235005655003106,0.235005655003106,0.701144821499852,0.791139240506329,37.7848101265823
213,0.131788389648556,0.131788389648556,0.667252072359758,0.816455696202532,37.7848101265823
214,0.12149934547048,0.12149934547048,0.662281962171739,0.841772151898734,37.7848101265823
215,0.0678939970467497,0.0678939970467497,0.6223227107024,0.867088607594937,37.7848101265823
216,0.106983454366783,0.106983454366783,0.740123639759215,0.892405063291139,37.7848101265823
217,0.0748082068294925,0.0748082068294925,0.727613222927265,0.917721518987342,37.7848101265823
218,0.116210537364856,0.116210537364856,0.798562256196291,0.943037974683544,37.7848101265823
219,0.0606215099683241,0.0606215099683241,0.685898891552909,0.968354430379747,37.7848101265823
220,0.0626086307916725,0.0626086307916725,0.67566335778329,0.993670886075949,37.7848101265823
221,0.0632703320192538,0.0632703320192538,0.653375236831814,1.01898734177215,37.7848101265823
222,0.0516334456704742,0.0516334456704742,0.657360173399841,1.04430379746835,37.7848101265823
