"b1t0","b1t0.1","b1t0.2","b1t0.3","b1t0.4","b1t0.5","b1t0.6","b1t0.7","b1t0.8","b1t0.9","b1t1","b3t0","b3t0.1","b3t0.2","b3t0.3","b3t0.4","b3t0.5","b3t0.6","b3t0.7","b3t0.8","b3t0.9","b3t1","b5t0","b5t0.1","b5t0.2","b5t0.3","b5t0.4","b5t0.5","b5t0.6","b5t0.7","b5t0.8","b5t0.9","b5t1","b7t0","b7t0.1","b7t0.2","b7t0.3","b7t0.4","b7t0.5","b7t0.6","b7t0.7","b7t0.8","b7t0.9","b7t1","b9t0","b9t0.1","b9t0.2","b9t0.3","b9t0.4","b9t0.5","b9t0.6","b9t0.7","b9t0.8","b9t0.9","b9t1"
17.72127108,17.786438388,17.963532792,18.196590744,18.261758052,18.32692536,18.671910408,18.737077716,18.802245024,19.134711396,19.26670347,15.62449051,16.403924268,16.988269826,17.52426599,17.988709444,18.4682935,18.93896156,19.416631736,19.945135844,20.508729836,21.36348404,13.63632211,15.072310046,16.06797328,16.917417612,17.736478908,18.512047755,19.291375806,20.089284564,20.908976276,21.909352436,23.35165244,11.59384763,13.699271947,15.090667756,16.328206507,17.477445994,18.569435095,19.666096408,20.816264475,22.008957748,23.334575752,25.39412692,9.605679234,12.385765052,14.191334892,15.77316706,17.242179892,18.66104919,20.094611556,21.514452512,23.022712306,24.737523008,27.38229532
0.067954626,0.1287767718,0.1874873166,0.236432082,0.3677366432,0.532125283,0.5995217172,0.6713808388,0.7860408994,1.0090782622,1.166328685,0.024487092,0.2571535818,0.4592732382,0.7213515052,0.900385565,1.216375925,1.4261001352,1.748499419,2.0006729904,2.3687361106,3.208803169,0.001038914,0.3928424335,0.777898761,1.174244547,1.598699559,2.003633657,2.438763126,2.9001769805,3.371721432,3.941898589,5.305583741,0.001038914,0.5594703852,1.1194827166,1.6756798076,2.2434210106,2.815190677,3.4042134792,4.0591559996,4.7614478394,5.5851809341,7.293752138,0.001038914,0.7144664064,1.418414492,2.1302507949,2.851073288,3.6064532995,4.3746745998,5.2381366163,6.1418831712,7.1957418662,9.336226622
19.51719751,19.572516156,19.8914368,20.023025704,20.078170242,20.13413492,20.483134728,20.548057878,20.673836302,21.037307532,21.08867906,17.43521158,18.180996824,18.857409554,19.328866632,19.646218438,19.92946263,20.228423128,20.513490886,20.77183086,21.105062144,21.80979117,15.44038467,16.91206686,17.69705818,18.28136725,18.79921631,19.27558076,19.66071298,20.09036029,20.52191255,21.112536545,22.59507901,13.41249538,15.500600938,16.449094108,17.218570296,17.916039466,18.54108698,19.137740404,19.755884896,20.37312714,21.160297054,23.19552092,11.39669187,14.02011508,15.20207314,16.148734065,17.05647077,17.8918083,18.64178497,19.409905015,20.12415281,21.196276505,23.76301906
24.73416656,24.804764474,24.875362384,25.197796276,25.296375966,25.366973875,25.661425992,25.787987458,25.858585366,26.163069964,26.33390503,22.69169207,23.471125828,24.027697164,24.531879796,25.035479552,25.5027391,25.980591664,26.454681226,26.972142958,27.534352362,28.37637952,20.64921759,22.071227936,22.999991568,23.892109481,24.717124238,25.46360326,26.274895704,27.041753293,27.909387004,28.867991011,30.36454791,18.60089085,20.704201621,22.07039704,23.260915839,24.400625668,25.503070005,26.609779328,27.763645273,28.760390724,29.833038529,31.79557848,16.61857471,19.342056468,21.157297842,22.725063132,24.189728588,25.62074281,26.828542924,27.840296244,28.833936394,30.185712574,31.79902813
21.30917795,21.390637085,21.75191396,21.833373095,21.91483223,22.109047185,22.30326215,22.384721285,22.46618041,22.827457295,22.90891643,19.32100956,20.128720515,20.70352368,21.227718825,21.75011965,22.218276,22.69169207,23.16750363,23.68577627,24.264277505,25.005697,17.27853507,18.76966137,19.78710947,20.59990785,21.41779013,22.24190202,23.0175286,23.84869454,24.67986047,25.62074281,26.99386539,15.29036668,17.456478308,18.865691908,20.114790324,21.241360618,22.34220117,23.429811038,24.547694746,25.725033728,27.035314126,29.03633988,13.24789219,16.140336828,17.955949936,19.526854128,21.008638838,22.44202988,23.822539226,25.285317428,26.795430296,28.408772986,30.94344917
17.70239727,17.928115128,18.1197551,18.278583422,18.505631254,18.63878493,18.759767092,18.891019176,19.123532394,19.266203154,19.4658358,15.65858004,16.58977286,17.17164548,17.69705818,18.16974371,18.63889649,19.10939614,19.60712868,20.1198497,20.72388437,21.43669643,13.62010972,15.245351275,16.2568616,17.13693111,17.97953273,18.76660655,19.39793182,19.9028866,20.39780186,20.94559476,22.19113538,11.67641312,13.911342329,15.291246264,16.506916066,17.454682744,18.181669785,18.912025742,19.54410654,20.15197032,20.978122347,23.13650591,9.625740653,12.498805378,14.26866787,15.576565098,16.593749782,17.50913076,18.361355026,19.168525714,19.942839904,20.979512134,23.38084995
2.131159803,2.3438212792,2.4444298948,2.5656129832,2.7501291932,2.99249537,3.073002939,3.2079101806,3.3690985834,3.6063059634,3.705307434,0.099620233,0.8614854712,1.4389178572,1.9564306776,2.4283264864,2.843971867,3.3120534682,3.8198324724,4.3967401736,5.0083241278,5.873822193,0.004545041,0.4537559062,0.9120568534,1.4238061113,1.985264704,2.757481916,3.5229554838,4.3521831224,5.2485877598,6.2944698714,7.916369289,0.001038914,0.5728076707,1.1660607958,1.7594314215,2.3775193244,3.042062053,3.780652187,4.8367808725,6.087888166,7.5503802667,9.948449647,0.001038914,0.723592674,1.427860259,2.196471116,2.922742219,3.725629416,4.574086382,5.530910115,6.934086412,8.790067073,11.87574321
3.043628063,3.280466846,3.4145195724,3.5107086494,3.7260510558,3.893862051,3.9858619974,4.1722971331,4.3996630744,4.5845697871,4.803083945,0.99629594,1.906379659,2.574672379,3.090470408,3.596436444,4.107195664,4.524777757,4.9845382425,5.471396217,6.038173709,6.846088487,0.024487092,0.765206308,1.744126618,2.6362286276,3.4588329854,4.246828318,5.0246243708,5.8291917654,6.6743357018,7.6106855572,8.895402244,0.001038914,0.7569266704,1.4958165314,2.3096460456,3.3114822266,4.409746581,5.5222514034,6.6461821618,7.7857146104,9.0803637344,10.94931206,0.001038914,0.856790527,1.727216175,2.632909972,3.586867956,4.635258242,6.010712479,7.403224449,8.883125474,10.53898331,12.88083061
7.448099111,7.5409811554,7.6718716104,7.8341543702,7.9746960296,8.0738909655,8.2085030566,8.3872113333,8.49819697,8.6030603597,8.741105844,5.349524692,6.2146280058,6.7730826704,7.2779563922,7.7369842296,8.1960120675,8.6987879754,9.1724437523,9.6353516994,10.188592909,10.94931206,3.307050207,4.8656898239,5.9107229884,6.7510742721,7.5683815828,8.381558369,9.1070216006,9.9334822835,10.723362086,11.649188852,13.00564062,1.264575723,3.632226524,5.057503067,6.2891323204,7.4355952478,8.556825913,9.64017725,10.761236314,11.909044234,13.161497212,15.06339741,0.001038914,2.3508503084,4.225546845,5.791155156,7.2741916026,8.6718585765,10.09247454,11.492019639,12.97063821,14.612694003,16.98363757
10.92559996,11.006908345,11.121534898,11.396529439,11.494119974,11.601768015,11.865673824,11.982387137,12.083611374,12.371724643,12.54040227,8.883125474,9.7794587144,10.320534888,10.829765224,11.311714738,11.81107198,12.264669208,12.741904528,13.23779859,13.821694292,14.59523699,6.840650989,8.4316919094,9.443511968,10.320240284,11.120204672,11.91968416,12.69771987,13.506300626,14.319594656,15.264770986,16.65173253,4.852482593,7.161157646,8.60987195,9.817500483,10.9678837,12.09088973,13.1669259,14.29628248,15.45328494,16.74817739,18.6230556,2.810008108,5.8872128961,7.725279473,9.3567256719,10.815199292,12.24363187,13.637101706,15.064021116,16.503247772,18.178023872,20.59990785
