"b1t0","b1t0.1","b1t0.2","b1t0.3","b1t0.4","b1t0.5","b1t0.6","b1t0.7","b1t0.8","b1t0.9","b1t1","b3t0","b3t0.1","b3t0.2","b3t0.3","b3t0.4","b3t0.5","b3t0.6","b3t0.7","b3t0.8","b3t0.9","b3t1","b5t0","b5t0.1","b5t0.2","b5t0.3","b5t0.4","b5t0.5","b5t0.6","b5t0.7","b5t0.8","b5t0.9","b5t1","b7t0","b7t0.1","b7t0.2","b7t0.3","b7t0.4","b7t0.5","b7t0.6","b7t0.7","b7t0.8","b7t0.9","b7t1","b9t0","b9t0.1","b9t0.2","b9t0.3","b9t0.4","b9t0.5","b9t0.6","b9t0.7","b9t0.8","b9t0.9","b9t1"
2.026741013,2.0629192155,2.122254629,2.1769293094,2.1922285162,2.237062489,2.2512949698,2.272144893,2.2987204534,2.3655855873,2.405991986,1.608313249,1.8209912873,1.9327501612,1.9986512192,2.0430277216,2.1001036655,2.150270997,2.1793558569,2.2375441576,2.277257937,2.533841091,1.308110315,1.4871572784,1.5677667922,1.6187214682,1.6681175968,1.790046718,1.915539369,2.0267271668,2.1461182782,2.2401713866,2.593485108,0.823327233,1.4445149022,1.521073828,1.5728972081,1.6178525152,1.6646427965,1.7336130232,1.8381637682,1.9917190114,2.1706040579,2.593485108,0.823327233,1.4402627796,1.5220112192,1.5925390111,1.6290528562,1.689596874,1.7737517152,1.865753389,1.9810005118,2.1553391816,2.593485108
1.769494865,1.8450870902,1.8846114222,1.9236311272,1.9643365416,1.984037722,1.9894410916,2.1159908598,2.1777922682,2.260762744,2.471934356,1.619946936,1.8214493695,1.857502736,1.9071719575,1.94190226,1.9882116475,2.040625916,2.083140433,2.145180733,2.238860255,2.490065731,1.451889685,1.6816630976,1.776371781,1.8469419894,1.897235328,1.953379625,2.0283518496,2.1118874054,2.214201152,2.3717219812,2.603417903,1.451889685,1.648045224,1.7427764522,1.8192382762,1.8636053478,1.915951558,1.9826642798,2.0543575388,2.1481240964,2.3008991648,2.603417903,1.302914408,1.6173889794,1.7003449616,1.7696582607,1.8368580088,1.893831202,1.9487116262,2.022643911,2.1169275816,2.2538933049,2.603417903
1.423679795,1.4759520886,1.4944899638,1.5053896058,1.521489889,1.525632737,1.549605823,1.5727491954,1.637237916,1.6997564248,1.818235124,1.2871734,1.4668130943,1.5294213812,1.5682169202,1.5918092512,1.6224057975,1.6643855758,1.7457379607,1.8184393864,1.9466808533,2.386608696,1.276932386,1.4308532945,1.5062941944,1.5695487642,1.6062968114,1.650710686,1.721195306,1.8182861896,1.9420855244,2.1284384825,2.548806138,1.276932386,1.4370648765,1.516358781,1.5844545995,1.619486616,1.673614049,1.741446448,1.8416504625,1.977337937,2.1435959315,2.548806138,1.276932386,1.4465071135,1.531947144,1.6053504205,1.65643153,1.727117028,1.807930094,1.902472464,2.02320822,2.179864109,2.931928278
1.276932386,1.4010448608,1.4267902694,1.4321472862,1.4432906538,1.461006761,1.481940808,1.5156744269,1.5820925366,1.6136111861,1.667870754,1.276932386,1.4076042621,1.4356220762,1.503734358,1.5953643272,1.6714664085,1.7008264752,1.755090821,1.8374684696,1.9236223384,2.431475864,1.276932386,1.4357527032,1.5521099964,1.6482436554,1.7015060556,1.764808696,1.8294636062,1.883698835,1.9602751742,2.125031472,2.572493667,1.276932386,1.4842094661,1.5720599646,1.6430121969,1.6982512834,1.7546385655,1.8224658676,1.8967650803,2.0049974424,2.2381172585,2.931928278,1.276932386,1.4793885998,1.5536940772,1.6065451704,1.656330058,1.719130264,1.7769913626,1.86292595,1.9601588836,2.1591525998,2.931928278
1.829875874,1.944144813,1.978459847,2.017504689,2.11621431,2.262692413,2.440214493,2.44215601,2.555976471,2.636994009,2.715032737,1.797399829,1.933040239,1.9886545612,2.079605957,2.2352677922,2.37336948,2.5742797454,2.7395459902,2.8916464644,3.0411801538,3.266253197,1.479786717,1.7076725766,1.8898423118,2.0104635122,2.1331027792,2.280742199,2.4247024044,2.5755583235,2.7744562706,3.0529663599,3.929232797,1.407236488,1.6035608182,1.804925446,1.9645724806,2.1147462864,2.258775277,2.4054281986,2.5498375446,2.7133001974,2.8938647914,3.929232797,0.90795917,1.6019564332,1.731225113,1.8651635291,1.9964858928,2.1258508095,2.2720677936,2.4386121229,2.6350834646,2.8143859001,3.929232797
1.685854673,1.7260192294,1.7511230742,1.770425265,1.778111673,1.79705974,1.799622709,1.8111749402,1.8143717684,1.8811659672,1.972811083,0.90795917,1.5710395609,1.6304281674,1.6946832355,1.770425265,1.818165935,1.9513093608,2.1146490205,2.305420093,2.5631803246,2.828915431,0.823327233,1.5359599976,1.6055641914,1.66287185,1.706871146,1.78479756,1.8956855964,2.0682954466,2.2584887198,2.4380986194,2.828915431,0.823327233,1.5353517989,1.6282026664,1.7053898325,1.8088823382,1.924410145,2.0677001866,2.2018474124,2.3286852518,2.5755583235,3.370024893,0.823327233,1.5464267946,1.6454787262,1.740308987,1.8438202914,1.948998636,2.0810697374,2.2411964862,2.4376210746,2.7353525862,3.929232797
1.484547073,1.4969900903,1.5210179368,1.5351459336,1.547495831,1.5691021055,1.5915603904,1.6021796588,1.6131490534,1.6309861141,1.682346114,1.127761005,1.5407274851,1.6021279906,1.628459795,1.661778994,1.681863168,1.7261098258,1.842146745,1.9916887824,2.2071595566,2.450113896,0.823327233,1.5403851697,1.618885185,1.6699287705,1.7206806138,1.7971002225,1.877561262,1.9837684571,2.097142508,2.2526605533,2.755253026,0.823327233,1.5446881668,1.6324965732,1.7044107745,1.7890376536,1.880074254,1.9884574598,2.095483139,2.2099284832,2.335587093,2.828915431,0.823327233,1.4978156448,1.6004081666,1.670442069,1.7574140492,1.852915601,1.936758056,2.0557222162,2.1800644692,2.3294153454,3.182579155
1.84083734,1.9177224553,1.9578240408,2.0170895821,2.0994680076,2.1460783465,2.245435635,2.3790090074,2.3957196246,2.4545628983,2.490065731,1.619946936,1.7695611776,1.8569083916,1.9171007642,1.9496251118,1.994204263,2.0465584992,2.1331533848,2.2307265944,2.3737609818,2.554952941,1.542512702,1.7534431368,1.8338854934,1.8722614661,1.934506251,1.9955472755,2.069318431,2.1547789115,2.2585699902,2.3837370675,2.603417903,1.430720546,1.6650137458,1.7773698638,1.8511791638,1.902319557,1.968312819,2.0286248248,2.0960795054,2.1899738812,2.3080149472,2.603417903,1.282826257,1.6445004947,1.7446442626,1.8232909074,1.8847253908,1.9377497015,2.0080022508,2.0759160972,2.1655226482,2.3012753793,2.618064109
1.734781927,1.7515866482,1.7973996124,1.8908310947,1.9294209722,2.0074520885,2.1034201648,2.1714528511,2.199856145,2.2467407396,2.382181445,1.538326513,1.7483369138,1.9475445188,2.1504380448,2.2930121398,2.44829212,2.5557075274,2.6459381008,2.786569399,3.0092861042,3.266253197,1.408988917,1.687839876,1.8252107078,2.0066939001,2.1705060868,2.3062195915,2.4716626034,2.6364554112,2.7642071266,3.0385168632,3.929232797,0.823327233,1.599325797,1.735390516,1.8978571207,2.0537487808,2.1892818005,2.3393816842,2.4871848426,2.691587315,2.8926255049,3.929232797,0.823327233,1.5609685618,1.669957997,1.807233756,1.947072507,2.098811647,2.2533874166,2.4133001105,2.6036632028,2.8055533204,3.929232797
1.451889685,1.4831520885,1.497528559,1.5024870075,1.566758302,1.5944944585,1.617893701,1.6508798325,1.674677238,1.7015419375,1.769586189,1.451889685,1.5666648408,1.6179129752,1.6477125626,1.6753888492,1.722709804,1.7675644764,1.7957001466,1.8410395068,1.9019773916,2.314066496,1.3820948,1.549460199,1.6179515236,1.6658338618,1.697053902,1.738558309,1.7790508784,1.8359909965,1.8873770916,2.0097640576,2.314066496,1.137533037,1.464047559,1.5549527446,1.6186722252,1.6742668078,1.7226323105,1.7787338792,1.8489261894,1.928219901,2.0760250294,2.490065731,1.137533037,1.4377886108,1.510478037,1.5908289514,1.6557561912,1.713806046,1.778411492,1.8573093946,1.9541533844,2.0924759162,2.603417903
