"b1t0","b1t0.1","b1t0.2","b1t0.3","b1t0.4","b1t0.5","b1t0.6","b1t0.7","b1t0.8","b1t0.9","b1t1","b3t0","b3t0.1","b3t0.2","b3t0.3","b3t0.4","b3t0.5","b3t0.6","b3t0.7","b3t0.8","b3t0.9","b3t1","b5t0","b5t0.1","b5t0.2","b5t0.3","b5t0.4","b5t0.5","b5t0.6","b5t0.7","b5t0.8","b5t0.9","b5t1","b7t0","b7t0.1","b7t0.2","b7t0.3","b7t0.4","b7t0.5","b7t0.6","b7t0.7","b7t0.8","b7t0.9","b7t1","b9t0","b9t0.1","b9t0.2","b9t0.3","b9t0.4","b9t0.5","b9t0.6","b9t0.7","b9t0.8","b9t0.9","b9t1"
5.506694961,5.5385799144,5.545749169,5.5570162142,5.5759171458,5.583203319,5.5910927022,5.6091492159,5.628140318,5.6586243598,5.675654806,5.333393394,5.4535556889,5.492382944,5.5258662009,5.5454476438,5.566258399,5.5894828244,5.6197323067,5.662008479,5.6755769912,5.705818469,5.277285788,5.4588669582,5.514488138,5.5354398652,5.5529996672,5.57358554,5.596190066,5.6220212136,5.647836338,5.6788259326,5.759960724,5.233670443,5.4149371364,5.4766297062,5.5215293235,5.5447584432,5.569246185,5.5992095494,5.6256789265,5.6543028152,5.6864535383,5.778200619,5.233670443,5.3589633944,5.437238918,5.5002476428,5.5358675768,5.571067164,5.6061533672,5.6389524878,5.6715709354,5.704252239,5.842563426
5.580913882,5.591324486,5.598346485,5.598663158,5.609595456,5.612283542,5.618401211,5.624539347,5.632942491,5.64309238,5.650450905,5.261933736,5.3577622056,5.4235549486,5.484611772,5.525792734,5.548809149,5.5632186676,5.585187487,5.5996151904,5.6227046374,5.650450905,5.207679355,5.2979917384,5.3394287734,5.3851112761,5.4616946014,5.507881795,5.5312314722,5.5550507861,5.5804027384,5.6022197402,5.696519902,5.150832513,5.2537258022,5.292471292,5.3297903886,5.3812849504,5.455563874,5.5092965014,5.5378869898,5.5751571352,5.6120777606,5.72056677,5.125599044,5.2398967943,5.2747638524,5.3115406779,5.3546017398,5.427325852,5.5002239266,5.5437489821,5.591577187,5.6409221381,5.74240721
5.519403189,5.6163707884,5.6221575008,5.6244487592,5.6296751276,5.631049665,5.6338903644,5.6401503852,5.64551898,5.6460241896,5.654008714,5.163192579,5.2814001177,5.3381087046,5.4262042938,5.499212987,5.5448020355,5.6043235774,5.6248262424,5.6382165878,5.6539946794,5.774284931,5.125599044,5.2595139094,5.3198576538,5.37089767,5.4090189274,5.470739656,5.541582998,5.6043235774,5.636776922,5.6761824846,5.873244622,5.125599044,5.2591285349,5.3193147244,5.3677219218,5.413652268,5.4765397285,5.5477673598,5.6060188278,5.6377348046,5.6736800677,5.873244622,5.125599044,5.2816091388,5.3341368758,5.3765558796,5.4195893376,5.481901017,5.547348678,5.5957600662,5.632987005,5.6713688798,5.873244622
5.297023957,5.3310277528,5.3432897772,5.3529543661,5.3564248084,5.371291303,5.3863157008,5.3945991599,5.4399504822,5.4658636463,5.502909256,5.280223916,5.3321165442,5.3630275912,5.402196604,5.443348768,5.5014763975,5.569355418,5.5973337643,5.6223101058,5.6552505867,5.819998939,5.219631031,5.3388760562,5.3784119952,5.4277281281,5.4799664904,5.533808097,5.5900424142,5.6222183909,5.6512638994,5.6952007828,5.873244622,5.125599044,5.2946691891,5.34088631,5.3812198222,5.4359667512,5.493545017,5.5579092146,5.610667536,5.6460241896,5.6920244229,5.873443701,5.125599044,5.285299878,5.3318848114,5.3690258012,5.4008895804,5.446751869,5.5093995684,5.5798897484,5.6301452832,5.6743361262,5.873443701
5.130878972,5.1352369719,5.1464111102,5.1596392712,5.1724623188,5.176869643,5.180475072,5.2359764596,5.2448374372,5.2699513321,5.298537694,5.04036308,5.1320979066,5.1508231866,5.1780034932,5.201099529,5.242020398,5.273152288,5.3045845542,5.3419556984,5.4380557474,5.788856245,5.04036308,5.1578339198,5.1809687206,5.2047939713,5.2300379094,5.255466937,5.2890622008,5.3306961359,5.4010368092,5.6240854757,5.994917135,5.04036308,5.1795892664,5.2110148706,5.2413406199,5.2722063212,5.3003888245,5.333674888,5.3719332197,5.446443094,5.5633849354,5.994917135,5.04036308,5.1936261179,5.2338446668,5.2660377607,5.2940635112,5.31798984,5.3437943516,5.3769257177,5.431435385,5.5202095437,5.994917135
5.222714161,5.2421902722,5.2587992652,5.2782148908,5.2842776134,5.297160431,5.3030545942,5.3106256884,5.3572301534,5.4021238376,5.429604343,5.186156471,5.265925127,5.2985722586,5.3265350646,5.3554021904,5.381303395,5.4058953882,5.4457296514,5.4782154336,5.552048079,5.649415785,5.125599044,5.2542104696,5.3066862714,5.3616196686,5.4303406066,5.504588947,5.5516874502,5.5900988948,5.6184692002,5.6383703136,5.696519902,5.125599044,5.2599390608,5.3260182918,5.3893026523,5.4764695864,5.524089897,5.5566458662,5.5936709184,5.6264649548,5.650347393,5.873244622,5.125599044,5.2716167339,5.3277085418,5.3834185896,5.45007999,5.509269987,5.551987887,5.5901873333,5.6308478352,5.6751369556,5.873244622
5.19040825,5.229989758,5.240349696,5.2596997695,5.263867053,5.2654892605,5.271956528,5.2743776025,5.275716881,5.304645073,5.310357974,5.135478326,5.1877694202,5.2127238224,5.2368161412,5.2638862334,5.2768711,5.3100088264,5.3365086744,5.3829815734,5.4392692362,5.634314842,5.135478326,5.1799771694,5.2096237538,5.2404355155,5.2672810874,5.291315278,5.3184182886,5.3500614942,5.4157841754,5.4974999645,5.635710105,5.087871232,5.1889329718,5.231173404,5.2639006187,5.2910426582,5.321170719,5.352754842,5.4069770133,5.4698746936,5.5389040198,5.734787369,5.04036308,5.2003700642,5.2524212602,5.2885563548,5.3197266528,5.351285534,5.3981731842,5.4600594914,5.5242214726,5.598102493,5.983421172
5.206697541,5.2116346424,5.2383713674,5.2658728776,5.2697387834,5.2990145305,5.3271818544,5.3303158331,5.3322390302,5.3423870669,5.42517262,5.160530505,5.1997754398,5.22863825,5.2448765006,5.2627665386,5.284241901,5.3064696572,5.316027162,5.3312966666,5.3581162324,5.469124328,5.160530505,5.2223376885,5.247131557,5.2679025515,5.28717772,5.3083879085,5.328898895,5.34901073,5.382365767,5.4774080885,5.643320735,5.160530505,5.2332928404,5.261388518,5.282751728,5.3051716104,5.327388974,5.353408995,5.393951847,5.4691080352,5.5367679652,5.706656325,5.120753677,5.239188967,5.2681322202,5.2987435827,5.327942338,5.3615750865,5.4095209666,5.4690410599,5.5223629976,5.5752947375,5.994917135
5.337113044,5.3683973616,5.4924834316,5.5013243782,5.5283319918,5.583423861,5.5857484902,5.5867930246,5.5930283386,5.6161857498,5.643320735,5.207871912,5.2619467526,5.2977254148,5.3278810174,5.3595455236,5.437047773,5.509838969,5.551985259,5.5725897946,5.5890090406,5.643320735,5.177405397,5.2500893792,5.2796643242,5.3078828295,5.3313541336,5.3749858555,5.4844930404,5.5257820805,5.5529438584,5.5866505554,5.650450905,5.160530505,5.2419800687,5.2681331568,5.2934561124,5.3242684174,5.35661196,5.4285898506,5.5061772761,5.5378619438,5.5837363978,5.715551866,5.160530505,5.2479935652,5.2755171182,5.307861468,5.3356542748,5.380414815,5.4399843992,5.4985043368,5.5417260046,5.5927426818,5.724276006
5.315941036,5.320462481,5.3305584682,5.3377158334,5.3834974942,5.399789356,5.4195517434,5.4616615798,5.4927476992,5.5136255056,5.550919726,5.23519812,5.3062864588,5.3340396654,5.3563632088,5.393769326,5.419601414,5.4747402324,5.5235035314,5.5967074216,5.6853804672,5.778200619,5.23519812,5.3255870189,5.3572803196,5.3943679673,5.4445273276,5.4941191345,5.5490050544,5.6056771885,5.64257957,5.6951115133,5.975953063,5.23519812,5.3307382638,5.371498159,5.4190281427,5.4747402324,5.5233879585,5.5717970138,5.6243602302,5.6669337486,5.7262072414,5.990618751,5.216416333,5.32210011,5.3538495904,5.3915211314,5.4438767524,5.497718057,5.5520477744,5.6092863744,5.6639707178,5.7317879956,6.016271831
