"b1t0","b1t0.1","b1t0.2","b1t0.3","b1t0.4","b1t0.5","b1t0.6","b1t0.7","b1t0.8","b1t0.9","b1t1","b3t0","b3t0.1","b3t0.2","b3t0.3","b3t0.4","b3t0.5","b3t0.6","b3t0.7","b3t0.8","b3t0.9","b3t1","b5t0","b5t0.1","b5t0.2","b5t0.3","b5t0.4","b5t0.5","b5t0.6","b5t0.7","b5t0.8","b5t0.9","b5t1","b7t0","b7t0.1","b7t0.2","b7t0.3","b7t0.4","b7t0.5","b7t0.6","b7t0.7","b7t0.8","b7t0.9","b7t1","b9t0","b9t0.1","b9t0.2","b9t0.3","b9t0.4","b9t0.5","b9t0.6","b9t0.7","b9t0.8","b9t0.9","b9t1"
16.94863515,28.244526855,109.5259928,115.2661351,117.5468291,122.6074031,138.3717635,148.945096,159.1699916,189.52735985,299.9819441,7.155565029,25.85076494,66.47631408,108.89391365,130.9250594,152.12557105,162.0521736,211.1596241,262.3442952,321.4318846,349.819534,4.10506812,25.160184935,47.730474866,89.9065385070001,120.94474504,154.38961745,188.00015558,228.48480857,271.46335208,322.04078508,356.5099452,2.328391542,26.407648176,61.425581132,111.41286952,150.4081094,188.5498225,225.08133252,262.5072294,299.69753368,323.27054956,356.9000139,2.109912437,31.70793755,94.06206422,139.56849205,170.7036201,202.4262798,230.6348474,265.3536329,297.3260438,322.3406898,356.9000139
210.4852352,225.07503718,228.15077678,232.29220232,234.40021604,244.2832042,250.71529594,255.46974622,263.46236326,273.5053977,284.8719693,28.91503831,190.61465122,222.41758832,242.198906,274.04796038,283.842531,290.74440182,302.17835076,316.7480469,327.89560442,349.819534,4.135212612,39.600807392,129.5421929,181.28359114,200.69323214,227.1716019,261.88665868,285.18911508,304.0698768,323.27054956,352.623176,4.10506812,22.976244738,52.20322596,122.47396474,169.08515536,201.1938464,227.96120714,261.01863428,289.44770198,318.3833152,355.9286452,2.109912437,30.076880704,83.295543002,139.49175516,180.83002148,209.40888415,233.96332184,260.84301234,292.3463863,319.18070164,356.9000139
80.16104643,156.37505461,180.69127818,187.68110028,198.8265189,208.9146842,233.06197726,248.88811137,253.00399134,270.38586647,282.9710767,6.072280105,59.959037643,178.3719214,200.26800932,211.40655546,219.53212995,224.89123658,239.16299982,282.35831722,314.58548253,349.074461,3.685794983,37.775168126,88.184890198,171.07270844,200.13515158,213.3391086,224.77157756,239.59910434,304.27612148,323.42011198,349.074461,2.622946951,44.31040587,109.14778774,163.83181874,194.77932252,210.62536865,223.32206506,247.80798467,297.55065936,315.07239485,349.074461,2.622946951,55.785652571,122.66181512,173.17306562,200.83141616,216.32856345,231.41505888,258.44229633,288.48712458,310.21010609,349.074461
90.50352451,123.96991426,163.44845886,175.24392152,176.1343655,196.7862288,221.52460722,244.75546016,246.85076806,255.45311878,268.3288741,85.59243385,144.164219,158.2922317,176.07425985,182.0451167,197.30559335,220.1688941,234.50371385,256.2687487,280.42008165,344.3425971,38.53552654,122.45722567,146.01515352,167.47321567,180.35595878,195.15322295,210.58901082,232.62479273,254.47477804,280.53016263,344.3425971,24.69982379,88.997853008,124.10406642,154.14809634,174.39866182,191.598756,203.52086512,227.29237958,253.68920652,283.87964234,344.5616593,13.5541209,91.697319152,129.21060174,158.185873,179.4370601,195.6892374,209.19359682,228.7671883,254.25379884,284.18183892,344.5616593
198.6352123,302.28260634,309.49731574,313.9411468,316.94289848,323.5802137,326.15607832,330.93253432,333.90377926,339.09232522,341.190794,2.622946951,15.776365702,189.24380108,248.85515447,284.7697828,300.16956115,309.8123506,316.45242989,323.88147254,334.21771345,349.074461,2.622946951,34.937603601,146.68046756,207.95874018,238.51321604,268.83138795,294.55004352,307.21901062,316.01571962,325.71677103,349.074461,2.622946951,44.026504425,140.4470095,202.6586528,233.7363962,264.09111825,285.3821069,301.05838815,311.5683405,321.2805789,349.074461,2.622946951,47.323424825,127.7387994,189.15871535,221.7916646,249.47219525,274.4957935,294.8770541,308.3535507,319.7674677,349.074461
22.03657362,30.439610303,36.479801156,72.5886850820001,138.01580436,168.9464323,248.0496827,290.40617056,291.48827254,299.38686022,318.6650838,20.26971854,56.428935643,150.274103,185.25042935,214.39799902,232.8838584,249.60450308,267.18745223,288.61944266,308.25540908,330.3490725,8.14181398,66.905162364,161.28072268,197.49939878,228.63908262,255.0828116,277.23723652,291.82544426,306.28621486,317.46703798,345.2876758,2.622946951,138.00343773,188.55308574,221.34812903,249.91657208,270.69936415,285.25432406,298.81228988,309.4257772,322.25215062,350.7680514,2.622946951,72.179609468,170.73127398,202.86634642,236.59539012,268.0128619,282.45494484,295.57742488,307.33597524,320.20187022,350.7680514
300.2300822,303.7913668,306.849449,313.5671377,313.8859375,318.3915667,323.4593546,326.0024176,326.8888736,326.9732399,333.3490565,4.135212612,158.75605398,211.98518028,252.17182854,268.46514798,284.7533187,300.69633572,306.81177308,320.77741424,329.99889516,348.7940244,4.10506812,41.219388946,124.0610192,181.19695328,203.44102306,234.1357628,265.09902386,288.37922472,307.36508252,325.8783857,349.819534,4.10506812,34.879926456,112.68809166,161.54923388,194.6945344,218.9685489,247.74946506,282.53678872,306.4191481,322.57967192,356.9000139,4.10506812,43.448347745,113.37179998,162.08916261,194.40863576,215.4304785,242.45909152,268.27970306,301.8815228,323.24674776,356.9000139
202.8327,244.50307196,253.3138386,258.33707208,262.66832376,266.6085016,267.977549,270.86986048,272.67286666,273.9846789,279.8721872,6.867186959,57.066913405,140.54645628,197.20915883,215.4567152,227.1712175,242.0355866,254.32031832,261.96839548,268.2012681,285.7869484,6.867186959,53.969711866,108.2751474,158.48727454,199.17865334,209.01763,217.93028542,226.86403548,240.9259443,261.70422254,294.3843561,6.867186959,79.012431543,134.44763914,174.85275534,193.28163492,204.7017067,217.30613896,226.0427032,238.03537758,261.73572688,337.7275508,6.867186959,93.39897678,157.41375456,187.48775404,200.98259294,211.4511652,221.82281732,233.36363372,250.63559646,279.22338974,342.9017359
206.6833072,211.44504412,214.87754446,217.22594871,217.32980414,218.9966889,221.63143846,227.35554524,228.45712206,229.48371607,229.6681055,58.11461198,132.12290392,183.8298914,201.84464141,206.02742666,212.58630675,217.79110566,223.63605375,229.5872923,235.92689203,285.7869484,25.4937179,101.42136821,136.95292722,174.35023406,197.43183476,205.8831467,217.21707156,224.89890691,234.95016984,258.8404682,309.1614142,6.867186959,63.865059663,108.41094338,155.17197899,185.6649452,203.8279092,216.88636746,225.05731491,235.10032372,252.51675079,309.1614142,3.685794983,59.832970962,120.53183902,171.80594838,194.77654758,206.0913528,218.9149419,229.40438734,243.3904832,267.33828306,349.074461
155.2665023,169.95667816,188.03517464,197.43828093,211.90337776,230.12571575,243.70874366,265.11533504,277.0062878,302.37284002,344.3425971,58.0686019,113.57782058,133.90763726,145.50285756,158.45276966,173.0061268,194.59730084,209.099744,232.2654024,267.58423988,344.3425971,33.18279543,90.663924811,113.10133182,138.43180563,158.33996324,178.5919535,195.82757716,214.35450922,239.68684068,273.72488244,344.3425971,13.5541209,91.712465256,123.98105366,150.56651653,171.52978222,191.6770545,205.93421498,228.53578694,255.5674341,286.78655003,344.5616593,13.5541209,85.702228755,121.1876557,148.15169046,169.69472972,185.8113122,200.75527192,223.21246069,252.25644904,285.21834154,353.5121289
36.46225125,42.263369196,62.235795334,88.819311635,100.861577516,146.56403975,159.83514576,171.33439914,185.93655438,197.32416242,207.0604854,6.867186959,42.398353508,92.608466776,156.99007168,184.41987954,203.8019042,222.19771944,241.1227293,257.73434854,281.2876079,321.8507144,4.135212612,66.149890043,155.8227902,184.04438355,201.1942787,221.793939,241.23355562,260.56478683,274.67607118,306.57417002,342.9017359,4.135212612,73.724609393,167.38490886,192.59202619,204.95533972,221.55977005,239.5973946,261.69001471,284.43718928,314.29685528,348.7940244,4.10506812,59.732602194,149.03826684,187.69782661,202.96747536,216.51010535,229.45865786,254.8538061,284.18149944,315.0780524,354.5869255
167.7190698,182.49381785,187.6607345,192.025129,197.0916033,199.1522626,201.7172951,205.64375215,211.5630278,231.85114635,245.1534108,53.72699238,121.35561718,167.5349614,180.92155672,186.94967214,197.3083781,204.96706528,219.58048966,240.91506546,281.90664204,343.2853085,16.18723466,97.85229394,156.21444342,174.43281769,186.41467322,197.34161375,209.61691772,227.42565257,244.7750421,291.24881955,343.2853085,16.18723466,108.32318965,150.54498936,170.08501799,183.93768374,196.3942427,209.37804164,223.37009299,243.79609164,275.91995971,344.5616593,12.03191533,96.391029302,132.9816025,162.23846354,180.37956954,193.9002123,206.67682592,220.92506102,243.69719386,279.0865837,344.5616593
100.7393851,103.26372831,113.16302354,116.62958863,141.29563472,169.89410815,173.67902364,178.71613996,192.29737424,219.54477255,265.4063441,4.10506812,31.886192642,87.474644362,118.94855046,144.69475694,166.1086461,191.55261322,222.1440047,243.82376738,311.49834002,354.719345,4.10506812,25.206710325,64.45260137,106.80803155,134.1388288,155.80988835,182.9834531,221.03759715,257.9373758,312.7636276,356.9000139,4.10506812,39.42236361,74.86073159,109.68940928,142.60769972,166.1086461,205.68342782,252.71361262,299.44832912,327.89862076,356.9000139,4.10506812,44.267598239,87.559891324,123.37626674,156.45961614,188.228257,225.8083417,266.06931615,302.12857028,325.8758198,356.9000139
7.291585859,7.3477131636,9.4034378212,12.53023567,19.330875678,23.93720997,32.99114527,43.254509646,50.984520102,69.182263918,123.7016729,4.10506812,11.62271476,17.685965324,40.508554676,68.790773668,126.5834085,158.42735408,197.9797894,259.89932238,327.7047604,356.9000139,4.10506812,30.953445104,105.41624994,149.20099691,179.05125638,226.0562371,272.18887634,301.12653781,314.39740334,328.611766,356.9000139,4.10506812,43.022208255,110.2714904,153.08242256,188.05305324,221.12770315,257.91462854,292.66388117,314.21803382,328.08605788,356.9000139,4.10506812,43.930328964,101.4149596,150.09421874,183.6808743,210.4852352,242.76216756,282.53678872,308.93675772,330.02464322,356.9000139
11.07835944,20.490355024,27.699909948,30.231562974,36.003746686,37.87933364,38.592492664,41.757575916,45.346370682,48.08216765,163.8379295,4.455774346,15.432310936,27.74706395,37.558345838,48.08216765,85.82827896,164.60502436,282.60980292,300.58308352,312.72867638,347.6601197,2.622946951,32.762287845,74.812455732,122.62325845,202.374896,263.90128995,290.0411454,303.76380568,312.90141522,322.9273136,349.074461,2.622946951,55.785652571,122.48668824,185.08344263,217.80950648,241.42097065,272.47412452,297.57064868,311.60904074,322.18110596,349.074461,2.622946951,79.872393168,156.45335342,195.92514356,217.27289704,232.6937027,251.46723808,284.160107,305.4900698,321.02047768,351.8029229
255.9495238,267.3892512,292.55018264,297.31703888,305.01503032,315.8255225,319.60887628,326.06717816,331.63776218,334.1291189,334.4123706,4.135212612,154.73410576,192.36448534,227.78366356,245.45989668,274.3023132,303.92358964,311.5377892,318.72549628,327.29491306,342.9017359,4.10506812,45.99110171,159.3117552,195.6153981,226.8434032,264.7768021,301.3511824,313.4248479,321.8507144,330.4929838,356.9000139,4.10506812,59.639085305,155.71506706,190.37002259,207.11207856,232.75407195,271.7617757,302.07880196,317.38034546,330.34553794,356.9000139,4.10506812,72.578418987,152.85996774,187.99749709,204.57744526,224.7747574,253.75698208,285.40647557,312.09099064,330.13868338,357.9651247
154.0165445,175.98188794,195.71248448,201.03380138,203.31161742,211.2013213,212.29638534,213.94836472,236.12477332,242.2068273,310.3847154,124.2422316,173.03534968,187.2064909,194.8024992,198.6227678,203.9866346,213.87191896,235.30232612,255.7559382,308.36807046,344.5616593,16.18723466,153.87085475,171.4421201,183.4380137,193.4399897,201.28040445,212.6389621,229.541955,248.575866,288.72337635,344.5616593,10.55197221,84.491841722,125.32996946,163.94139456,178.64116496,190.6099709,200.3872428,214.04442344,239.1775291,276.13294408,344.5616593,10.55197221,79.038030395,113.2142412,144.5662278,166.4354385,181.32214975,195.5118556,209.2254358,230.0169965,265.40494445,344.5616593
