x,y,EVI,NDVI,LST,P,T,PH,watercontent,elevation,slope,P_climate,sig.P_climate,LST_climate,sig.LST_climate,water_soil,sig.water_soil,NDVI_plant,sig.NDVI_plant,soil_plant,sig.soil_plant,climate_plant,sig.climate_plant,climate_soil,sig.climate_soil
89.1131,28.3446,-0.427425148064172,-0.467438533162993,0.155848720507712,0.304777876236835,-0.0743014759998429,0.645256961688366,-0.73244745117319,0.470930525647938,-0.418614288499274,-0.464754478167819,0.000000328356164480681,0.98964434892948,0.0000000000000415223411209809,-0.820748018065665,0,1.03895300703036,0,-1.17718841028985,0.0000000000482562878545423,0.899367703259655,0.0000220536447461672,0.171493825357225,0.570186695608806
92.0967,28.3585,-0.392380027328838,-0.39395390330613,0.347137977406691,0.762159821247006,-0.098109690977141,-0.0689715413940555,0.0197021556600182,0.475620377184157,0.159551637510116,-0.424952130701236,0.0000824342142926593,1.04174934945408,0.000000115107855025443,-0.789720940973569,0,0.974103350479353,0,-0.993434013023814,0.00288191282327066,1.30649372024007,0.000078238903931771,0.818804624329203,0.00000109508526402458
88.561,28.378,-0.00424274765748497,-0.183386768514282,0.949912142520966,0.446941209428722,0.163078665175324,0.496836240014632,-0.479096108546491,0.158220375461116,-1.03530409751764,-0.47479545638345,0.000000427545773895588,0.989022652977572,0.000000000000262456723021387,-0.802729030051006,0,1.05016815977537,0,-1.18699029727698,0.00000000562873636589245,0.862928858403684,0.00126426770534693,-0.0522474034047821,0.925897886706498
92.0369,28.3993,-0.450186203662153,-0.470774939413968,0.231601127814037,0.854492404602326,-0.12181711468559,0.0205946885663651,-0.522415220527901,0.338958247307637,0.624594206979012,-0.442366970512063,0.0000610362556092703,1.02911118597097,0.00000012838515273117,-0.789792525953442,0,0.96506570231435,0,-1.10935972032548,0.00444744452497714,1.43074066709918,0.000173260133608188,0.83160442578614,0.00000123773818616613
86.2919,28.4081,-1.04565630686272,-0.970090763071782,-0.9076073385155,0.667738311233934,-1.26311312150465,-0.336073761522946,-0.697881332615039,1.58486717239289,0.384914026382365,-0.48732783703405,0.00000000523545584663054,0.90736627531208,0,-0.600015369015495,0.000000000000244471110022459,0.812001793666187,0,0.0807311667113244,0.463304130120229,0.505946325162265,0.00408669810891094,0.763961301894735,0.00000144720406769494
99.666,28.4115,0.822530970185097,1.25804701203149,-1.12899009987958,0.741609753452321,1.32630934301664,-1.94524539371555,0.896263931602329,-0.508859035649121,0.367189828072358,-0.0291514031312884,0.736325899350937,0.860843957167325,0.00000000000000333066907387547,-0.567681989569978,0.00000000632274543832523,0.92375670990072,0,-0.228774337676348,0.109147440068236,0.922042307618719,0.000000174369151784148,0.483228073768487,0.00514093403924343
99.434,28.4198,0.791765437721644,1.25346551640208,-0.870076697806028,1.75484710564507,0.915857621891958,-1.15127878136047,0.947058032189981,-0.507270251224537,1.65285526366422,-0.0470625080515802,0.579414032809102,0.856456333700923,0.0000000000000164313007644523,-0.557385347285016,0.00000000664624955071247,0.919421192676323,0,-0.297497266033831,0.0519782342824195,0.948741232675545,0.00000032228921686972,0.477282912050626,0.00437710339941799
87.6859,28.4261,-0.228549115700579,-0.342441649555628,1.04104910229897,0.00461936772180358,0.253653116987028,0.668499699521011,-1.10145433631681,-0.0600419878416167,0.432889056529392,-0.507425380804816,0.0000000223121372489032,0.958620435457536,0.00000000000000177635683940025,-0.518290583499455,0.0000000186046431593923,0.782336002460227,0.00000000060369642618241,0.209846750724864,0.0216132996563474,0.260416634344546,0.021330286942973,1.14302546227788,0.000384754582741564
92.2566,28.4372,0.0286262697314786,-0.026761327808936,1.16055823746589,0.744659325803413,0.362383248542653,0.897192361639922,-0.133431959239779,-0.472218422454789,-0.388844030588792,-0.411871224887603,0.0000660829244552019,1.05859222949375,0.0000000556873647195033,-0.746643640967346,0,0.972289903156258,0,-0.842061984564449,0.0166434192893838,1.26410548528215,0.000133374765837635,0.86192642549059,0.000000557670895240392
86.5353,28.4524,-0.207555963738565,-0.318995059076758,0.980837253720382,0.0629802591038299,0.0712240433873206,0.263274668866034,-0.332213516962186,0.468256464840593,-0.0587560495210845,-0.488835390101802,0.00000000156464685652224,0.905384018082169,0,-0.585477638954568,0.00000000000031996627569697,0.758682545574802,0.0000000206789922962969,0.152518656466294,0.108132598447834,0.25426637631726,0.0364448074938934,0.780339855843384,0.000000154875848146219
100.501,28.4688,1.47074530350444,1.7962865989913,-0.857628574351944,2.22224648600419,1.29711468274064,-1.5340275596268,1.05321529875755,-0.874739110611595,1.43917554209948,0.153000272941816,0.0265125058215139,0.687273763103611,0.000000000000585753667792233,-0.634673912045875,0.000000298093747019834,0.922461683595867,0,0.044140670914934,0.801458644480989,0.862165259348892,0.00168749176088445,0.511502534080178,0.0519755884545932
91.4879,28.4809,-0.109753428462583,0.0141048724492086,-0.333392547935537,0.632431027134316,-0.262451664477521,-0.14903991120423,0.114665178642374,0.946108999256659,0.286925169218147,-0.456299745233373,0.0000141797356325579,0.988748789568683,0.000000000405970812522582,-0.776129298132817,0,0.991641140798623,0,-1.32567465701215,0.00160674160291685,1.4383866411879,0.000229652947139281,0.784944487431293,0.0000000868970360112797
98.3608,28.4958,1.9896178406461,1.9139910448058,-0.300121482116722,2.02336914182831,1.60438479609859,-1.76100505619876,0.99279917091569,-2.09592883821253,2.18425179586509,-0.0403464924683863,0.652129235045182,0.89367916609021,0.0000000000000863753513158372,-0.615570668473347,0.0000000000250592879780243,0.930484821848937,0,-0.324038525200733,0.0339586180789606,0.984444565206512,0.0000000981562096047384,0.487442595987083,0.00259533366724174
88.148,28.4962,-0.154467131734834,-0.234415692942488,0.791523465454913,0.612294092383433,0.655823854800298,0.0226815754755142,-0.54704977065217,0.251365213151906,-0.42017804599755,-0.510553486621116,0.0000000241370972098309,0.997374470374432,0.00000000000000333066907387547,-0.802857203932499,0,1.05476333243401,0,-1.26564350397588,0.0000000150514039010119,1.03569375160036,0.000287126559959772,0.215347722421635,0.561761237978981
98.2305,28.5271,1.2922176387311,1.3182333047984,-1.14258063875099,1.9340201828363,0.513354540177655,-1.71451957996557,1.32449088014073,-1.1424889868293,1.76170101830278,0.00179517528251612,0.983509577518223,0.867952530063776,0.0000000000000108801856413265,-0.617438748524114,0.000000000135862432415479,0.934351049719156,0,-0.312669638838764,0.0393771546624475,0.981397816714776,0.000000123527439610527,0.472092451963246,0.0036967082242465
86.7419,28.5294,-0.344874704748107,-0.280310751915403,0.765708890673436,-0.099796412404929,0.32934677835268,0.302793910037086,-0.466743205815602,0.51828914672222,0.0621626974645463,-0.500493260884345,0.00000000073349726292804,0.898068288614744,0,-0.583497192611892,0.000000000000188071780371502,0.713389744757876,0.000091289756927404,0.119046758114793,0.105989870610975,0.204154874923911,0.0308524697236263,0.834643118340027,0.0000000188449433835558
101.559,28.5333,1.20499968427948,1.75374530138107,-0.6758597595959,2.77546732186903,1.34890830203918,-1.93929319104742,1.12302527961795,-0.925977409628827,1.3574288215149,0.183522170092164,0.0168555080957598,0.606127409137187,0.00000000000944777589495516,-0.789007990171832,0.000141641452475971,0.962596494159669,0,0.616837354605363,0.000335123916559432,0.68936713154222,0.00679304613745724,0.0276267861944933,0.895669066492373
90.0389,28.5356,-0.426119596924323,-0.487197536976225,0.466781499837915,0.246957485700519,-0.496249871363086,0.605873579154746,-0.785708601828374,0.694930893576323,-0.148444123504792,-0.506444574408407,0.0000000532086776861007,0.996195772821776,0.0000000000000137667655053519,-0.826303589461718,0,1.02460262835207,0,-1.26874238501713,0.00000000000154587453948807,0.824788259056617,0.0000171301443878669,0.28601223384646,0.307688621814356
101.051,28.5855,0.866721950848715,1.10004449839619,-0.488837645336073,2.26486860680282,1.28039206670882,-1.99384523211821,1.05880417094298,-0.430768240598292,-0.0752473618659447,0.202875220842691,,0.586577258732561,,,,0.925585339265186,,,,0.747837115674019,,,
