"GC_Induscale","GC_IT","GC_Income","GC_Sexrat","GC_Houseown","GC_Indemp","GC_Indcom","GC_Hiedu"
0.919017317567771,0.636980101076285,0.804592205785387,0.762483854741234,0.842295524870184,0.898948512604294,0.901332197338812,0.669825074199806
0.919133534184336,0.622086454906324,0.736164427807259,0.796089187061759,0.666249044517255,0.881898088740767,0.889244207820485,0.688055832986389
0.919459183677117,0.749143101827748,0.808124714919272,0.747728687999566,0.694382973846871,0.896000758864778,0.907398817701967,0.759655855840727
0.91985005412885,0.747932311871524,0.802764460286596,0.742377480861254,0.756772683353374,0.908883950829116,0.913330220533777,0.745657409362374
0.919864799760013,0.787071761525644,0.815348144684815,0.723660577735706,0.794199063844752,0.911264377082094,0.920470053151461,0.775150959462423
0.919158087519165,0.769863886009567,0.796829882234964,0.783402988074857,0.744815279189151,0.915527494824764,0.910639244585405,0.766707870009052
0.922560745425309,0.822195835586174,0.834129176862312,0.772163906811958,0.70323069543837,0.888835186691197,0.890064558301612,0.836130952905112
0.919161833570441,0.753901497987645,0.787472270997426,0.773161349180693,0.669095539063892,0.905082892615865,0.900967917492762,0.792727753420523
0.985992939267056,0.812993472572888,0.940573101387314,0.743207031867226,0.896760923846083,0.919961869088097,0.930349918351018,0.879084030448697
0.935258195554296,0.835953705936468,0.953190280099627,0.785080403751064,0.863814531965282,0.914012093361584,0.931716187539117,0.900114621882538
0.912310951823299,0.796408680725767,0.85152460669598,0.708322763111545,0.884400158056861,0.917277976892484,0.926281294840685,0.79926699895565
0.954198588068689,0.781551944120231,0.938124147239756,0.745001875660689,0.88074667520498,0.911278486924501,0.904067526449617,0.859726105514369
0.883015584026012,0.83300189851519,0.901863889926474,0.72800758446634,0.846469594999229,0.907109236975464,0.909689745170182,0.763905747149505
0.824353481920333,0.862246610987463,0.91332395670293,0.755687020927348,0.79950897080031,0.913648870979491,0.928635206505341,0.785298151167254
0.904372708825641,0.844263627751346,0.946487278452493,0.769633431956523,0.869863361867304,0.913854031993378,0.895250334256732,0.869808319982863
0.919540478158144,0.799480755940933,0.887346142105031,0.712422317930044,0.864261700043804,0.914069234396387,0.918834228808783,0.71836884118057
0.882797578734992,0.783422731070394,0.918891017207947,0.755334691706064,0.785057639742012,0.906630569750097,0.938634207434722,0.54502186594444
0.939112024917899,0.828393895173773,0.945300480105566,0.751010237082913,0.896400845111611,0.912433908155266,0.924664639867383,0.786193862603587
0.814139606478433,0.805128875199537,0.953182498573716,0.782211150267239,0.864175736001265,0.906829396819221,0.928182045362768,0.687169464514236
0.807841285151174,0.826205587017786,0.936748639533571,0.692325470192803,0.805712855457248,0.910850914679178,0.934604212218261,0.788248245925092
0.809193972479467,0.834573361476118,0.931152713237624,0.733594170166316,0.879461008170096,0.913614187737262,0.932216288082191,0.823581561627155
0.883191422214892,0.881653205452527,0.988727562482742,0.826017063856477,0.929906156958461,0.931020419466277,0.936743124721435,0.941079791919197
0.929809082689479,0.806535984902524,0.927712911513901,0.784697991247132,0.901153192423118,0.898477559174284,0.897702607389863,0.802928253144161
0.813589923196452,0.719716687819078,0.864347783089762,0.70561581991338,0.839239142461904,0.897814048823591,0.905726700620503,0.537041596603578
0.930667017503705,0.765198973271119,0.857119825949391,0.715679275068821,0.877814957113896,0.902474136005025,0.904445007286725,0.643994436217656
0.911519833841205,0.760438387975088,0.813419288184261,0.738856328579029,0.634930282353082,0.912825495723952,0.955273946795228,0.29141221588995
0.89877034201011,0.799958055700423,0.849894364445596,0.728824523687686,0.74464510543848,0.91373555329438,0.953014810009281,0.5562631333094
0.833853579129311,0.784278147565855,0.847874989634994,0.736446752900348,0.768259684033605,0.911068980326973,0.93435424729831,0.505564476575224
0.917392209909473,0.711127043947675,0.802797170031506,0.706210289186772,0.773411190937284,0.900326157108622,0.9157670585081,0.321438337621253
0.922039999103606,0.907131358414692,0.871074632334409,0.842655181728085,0.942782595911538,0.886047643209164,0.916194007706513,0.871176128793074
0.922659712054467,0.871896814550881,0.861859943485202,0.769402940720263,0.927995230021624,0.900314586433383,0.936377028218783,0.832207951685327
0.922044863412482,0.734419030076528,0.81027974601742,0.642856003861816,0.875918544812244,0.908468773521179,0.927420476799341,0.723013319342218
0.918941434349298,0.847295466516854,0.861677688292633,0.835637520880718,0.993466498634894,0.858190934812428,0.878062644911938,0.822576199390319
0.920803491787208,0.778415352190482,0.84452736389733,0.726701177534787,0.926555610064903,0.886535324749621,0.904403919206804,0.76491898894534
0.918997851201126,0.627134741152409,0.900329383236839,0.671367818108107,0.872067303137202,0.883204689616551,0.897004975090066,0.678829103539917
0.919738863940006,0.794438436296643,0.875525937082293,0.631869496538524,0.853245905007815,0.919698567347997,0.923135319829911,0.703977090163439
