"error_MLR","error_SVR","error_GWR"
0.0234378236644171,0.00989539699947556,0.00742678370960026
0.0236663898363721,0.00476935280407426,0.016577855662871
0.0171490928945123,0.00476122579077498,-0.0101223111870414
0.0159981446635463,0.00910113030082316,-0.00563305418222271
0.0367076877409879,0.033052934685634,0.0187514031702468
0.0128765996662045,-0.00477005110231349,0.0029537600502948
0.030863990581824,0.00699639867677032,0.0052114329488766
0.0111798123231352,-0.00552848100121939,-0.0131141412002444
0.0307843360662521,0.00514158317552837,0.0130415724581977
0.0340663029151604,-0.00474527809858877,-0.00272537801667772
0.032429395791487,-0.00477864587810994,-0.01567352774944
0.107191358122019,0.0682610692324612,0.0685547633889518
0.0193969322983914,0.00475631229610018,0.0164709624828775
-0.00358217917789244,-0.0110160456458848,0.00780062249105529
-0.0143721147689939,0.00198881360934194,-0.00717233642240228
0.0104709900440474,-0.00473629453683194,0.0054861563661282
0.00335260990692687,-0.00475083083213634,0.0101172160607338
-0.0207305395156533,-0.0161258694034256,-0.00667480702646384
-0.00743817010513725,-0.00475612952814386,0.00451054288202796
-0.00597779481926447,-0.00909815470241443,0.00160192165920003
-0.00881008920685966,0.00477098593256842,-0.00757343832150603
-0.0195263545620529,0.00477759642313186,-0.0215185071071202
0.0418964436163242,0.0224312732130691,0.0329743480655978
0.0145999181060877,-0.00476174227383813,0.0204246009010945
0.0217481640960885,0.0195324656152385,0.00627157105624904
0.00422786964695471,0.00602119215061503,0.0151694213491745
0.0271277640637417,0.0166695335105601,0.022819739174996
0.00119495908966083,-0.00475543633526054,0.00894312387737817
-0.00981713499019748,0.00155291959662957,-0.00405090674592823
0.000810894442228038,0.0169592083506631,-0.00384448042239544
-0.0110332310031128,0.00473573297200819,-0.017412051380388
0.00724630933118892,0.00475192539730013,0.00859961808716714
-0.0359293988372263,-0.0164454064950317,-0.0317341461298147
0.10196119227498,0.0827527349656179,0.0917422232241553
-0.0199723645359234,-0.00817049930446279,-0.0200837937768057
0.0285496377887412,0.0232012398835166,0.0245739298709756
0.0455758876640692,0.0190947361826739,0.0142621625147278
0.0167646663305905,-0.000455063345665807,-0.00157617661476939
0.0371525110997701,0.0161811207028049,0.00618483823092741
0.05791955545054,0.0212573642547327,0.0238438127374175
0.0346981137737051,0.00373187456310048,0.013484300513977
0.0156377233789574,-0.00348863128231297,-0.00544165596650453
0.0408907499702077,0.0153422683465794,0.0213384629768154
0.0063284026544399,0.0218047739825412,-0.00234802308692522
-0.0262810791496428,-0.0264597214517334,-0.0280761006971714
0.00765267881143333,0.00476124842272957,0.00921974521652785
0.0236543622800289,0.0183078327170151,0.0105380204771214
0.0393561862856083,0.0359325058924792,0.0225127711934979
0.0313107137623449,0.0222068236633465,0.0194058638701546
0.0178434312012689,0.00990563627484525,0.00875984774958782
-0.0124791218266372,-0.018567895764706,-0.0217614431756988
0.0883895763390549,0.0647199845894826,0.0474319959643893
0.00931963380545486,0.00558189194453418,0.00764027877371098
0.00833619458901325,0.00475835757485077,0.00496481661573489
-0.0444117072323417,-0.0283161731293184,-0.0406136144322064
0.006244171588211,0.0148891587376197,0.00138671426782078
0.0136034351036918,0.0310406277024959,0.00932031354208884
0.00408996159514985,0.00473492912968099,0.000738294023888808
-0.0184836116111929,-0.00474191081170922,-0.00397898093010102
-0.0089263200762848,-0.00474526088619465,-0.00386011864086144
-0.0184770188900178,0.0047656391266862,-0.0176963816282816
-0.0281556902666698,-0.00475374853693655,-0.0152410212330896
-0.0308284674052801,-0.0247740866574012,-0.0143141217753371
-0.00496436429054031,0.0105623624864139,0.00388607228472532
-0.0343891864903008,-0.0194571939228956,-0.0199515428019022
-0.00851284015617065,-0.00632861063427065,-0.00690040957986465
-0.0100832085460606,-0.00558364090184305,0.00944418825993198
-0.0294171349732893,-0.00821389231748676,-0.0172450964651116
-0.010378621819164,-0.00476844868244419,0.0126512431491332
-0.0280615841181578,-0.0205050959255187,-0.0320126963327988
-0.0136474806353342,-0.0203529667551304,-0.0122786875313317
0.00490391273820368,0.00361623409034251,-0.000803546113588571
-0.0158911416290105,-0.0164828641875899,-0.00523257696273871
0.0133869388086229,0.00752650392437504,0.0179725099957854
-0.000669406834062691,-0.000496185098272761,0.00515568476446093
-0.0410842857855845,-0.0420473525369054,-0.0315072561929779
0.00958371176461914,-0.00496682545252086,0.0111032444617411
0.0145174243568353,0.0107276533025836,0.0155840646516902
0.00210782796717424,-0.00474818481399691,0.00316377521500466
0.0430289132674359,0.0367011001754516,0.0274009161557933
0.0425617868626672,0.00475541868181972,0.00934466860786043
0.029294759044279,0.0331342546839897,0.00835952417133601
0.0514009323267692,0.0111511947955373,0.0170880680171107
0.0326360164219874,0.0214216198823534,0.0183936298914272
-0.0270818996673734,0.00477196424420623,0.00692127369362872
-0.0130092872733872,-0.000753578518571385,-0.029812356860173
-0.00978525993651819,0.00476284701936014,-0.0267686738366594
-0.00121421016361484,-0.00474077528175931,-0.00743705044524523
0.0117661196758014,0.00381838598208689,-0.0159119684434794
0.0150098604040254,0.00475770077540871,-0.00832592233254587
0.0332287976247367,0.00476217393265022,0.020307456042027
-0.00331044201184749,0.00475163986218352,-0.00867053661298184
0.00952497095685156,0.0173808783191154,-0.00136975658365696
0.0356627872057965,0.00476112069450124,0.0091069399787137
0.00406143758923672,0.00476985272186126,-0.00189733824867555
-0.0195902745946872,-0.00737961240143042,-0.0348890752516004
0.0144084271019584,0.00586640458573656,0.0122188963408228
0.0190855822253883,0.0110311607622543,0.014329407961325
-0.00835773080604169,-0.00475660720427307,-0.020808631261945
0.0191879194661749,0.0108149559760012,0.00705965354884275
0.0208440311562616,-0.00475928618546412,0.00509620668929989
0.00977802852616649,0.00476012045183349,-0.0120769916600222
0.0417978247147543,-0.00415176879317891,0.0199427633214831
0.0119894927571811,0.0100554079536369,-0.00504103995422739
0.0377458174125102,0.0271278260732567,0.015818536081598
0.0156279468287561,0.025157215838465,-0.00710150137301591
0.0104091180247378,0.0108870463771037,0.0087995107556344
-0.0215736023280394,-0.00475032413746618,-0.0165361897799717
-0.0086309047689862,-0.00474652672317138,-0.000587316126053616
0.0402742176683237,0.0404456292905957,0.0263445979375999
0.0108453815958448,0.0230932917032977,-1.43705167937047e-05
-0.0269111720650489,-0.0189438760786991,-0.0286370463580495
0.00536398162364854,0.00452733635720881,-0.0074805257495516
-0.0418818347886063,-0.0513917596535107,-0.012277949181504
-0.0323067158967024,-0.0299932549371517,-0.0193986244888698
-0.0549929393316203,-0.052023560874081,-0.0390449913984898
-0.0427680211282421,-0.0586599075438635,-0.029900312815382
0.0130419347023564,0.0101039918743081,0.0173231977443967
-0.0488569449375759,-0.0484575447649855,-0.0270862314495913
