"Lon","Lat","Elevation"
118.9318731,-24.97057753,587.5690038
118.9363776,-24.97057753,593.1456008
118.9408821,-24.97057753,601.6526031
118.9453867,-24.97057753,610.682999
118.9498912,-24.97057753,606.4331315
118.9543957,-24.97057753,617.9528102
118.9589002,-24.97057753,643.3234858
118.9634047,-24.97057753,666.6388826
118.9679092,-24.97057753,672.721543
118.9724137,-24.97057753,625.3549358
118.9769182,-24.97057753,589.906019
118.9814227,-24.97057753,582.721808
118.9859272,-24.97057753,580.4076605
118.9904317,-24.97057753,579.8343126
118.9949362,-24.97057753,581.9174673
118.9994407,-24.97057753,583.7500794
119.0039452,-24.97057753,586.5163024
119.0084497,-24.97057753,590.6404782
119.0129542,-24.97057753,595.4171219
119.0174587,-24.97057753,597.4666642
119.0219632,-24.97057753,601.5719445
119.0264677,-24.97057753,608.2801124
119.0309722,-24.97057753,619.4435543
119.0354767,-24.97057753,635.44946
119.0399812,-24.97057753,652.7078408
119.0444857,-24.97057753,675.3186756
119.0489903,-24.97057753,686.6032202
119.0534948,-24.97057753,660.8641485
119.0579993,-24.97057753,619.4847407
119.0625038,-24.97057753,607.5478649
119.0670083,-24.97057753,599.3548007
119.0715128,-24.97057753,594.8266006
119.0760173,-24.97057753,591.954412
119.0805218,-24.97057753,590.5590748
119.0850263,-24.97057753,588.7475696
119.0895308,-24.97057753,586.0416575
119.0940353,-24.97057753,584.6026087
119.0985398,-24.97057753,583.3614566
119.1030443,-24.97057753,581.6689013
119.1075488,-24.97057753,580.0123906
119.1120533,-24.97057753,578.1651878
119.1165578,-24.97057753,576.7546632
119.1210623,-24.97057753,575.5500698
119.1255668,-24.97057753,574.4560004
119.1300713,-24.97057753,573.4630312
119.1345758,-24.97057753,571.6035571
119.1390803,-24.97057753,568.5930695
119.1435848,-24.97057753,565.368232
119.1480894,-24.97057753,564.076645
119.1525939,-24.97057753,562.9672131
119.1570984,-24.97057753,562.3335409
119.1616029,-24.97057753,561.6403412
119.1661074,-24.97057753,560.5086019
119.1706119,-24.97057753,559.3999662
119.1751164,-24.97057753,558.2892862
117.6976389,-24.96607303,439.3934547
117.7021434,-24.96607303,440.4412661
117.7066479,-24.96607303,441.5447086
117.7111524,-24.96607303,443.1559404
117.7156569,-24.96607303,444.9221275
117.7201614,-24.96607303,446.8240813
117.7246659,-24.96607303,448.5390713
117.7291704,-24.96607303,450.0258359
117.7336749,-24.96607303,451.0185323
117.7381794,-24.96607303,450.4356308
117.7426839,-24.96607303,448.5102633
117.7471885,-24.96607303,445.7177648
117.751693,-24.96607303,444.2829235
117.7561975,-24.96607303,444.9733767
117.760702,-24.96607303,446.9385852
117.7652065,-24.96607303,451.5972278
117.769711,-24.96607303,456.3989211
117.7742155,-24.96607303,459.2424495
117.77872,-24.96607303,463.957847
117.7832245,-24.96607303,468.8131928
117.787729,-24.96607303,470.6231823
117.7922335,-24.96607303,475.4193233
117.796738,-24.96607303,483.2949896
117.8012425,-24.96607303,486.1170872
117.805747,-24.96607303,488.421097
117.8102515,-24.96607303,490.2374629
117.814756,-24.96607303,484.0636909
117.8192605,-24.96607303,476.4636999
117.823765,-24.96607303,472.10651
117.8282695,-24.96607303,469.7075806
117.832774,-24.96607303,469.6993882
117.8372785,-24.96607303,474.6111603
117.841783,-24.96607303,480.6038208
117.8462876,-24.96607303,481.829216
117.8507921,-24.96607303,472.1473356
117.8552966,-24.96607303,460.006871
117.8598011,-24.96607303,454.9893508
117.8643056,-24.96607303,451.7339719
117.8688101,-24.96607303,449.1326215
117.8733146,-24.96607303,448.6825984
117.8778191,-24.96607303,449.6115179
117.8823236,-24.96607303,451.1654238
117.8868281,-24.96607303,454.8643331
117.8913326,-24.96607303,464.3379784
117.8958371,-24.96607303,480.5394959
117.9003416,-24.96607303,491.9169423
117.9048461,-24.96607303,487.0938847
117.9093506,-24.96607303,474.6666867
117.9138551,-24.96607303,465.7466362
117.9183596,-24.96607303,460.3571274
117.9228641,-24.96607303,457.1867265
117.9273686,-24.96607303,455.2485882
117.9318731,-24.96607303,453.7802323
117.9363776,-24.96607303,453.7474402
117.9408821,-24.96607303,453.9145222
117.9453867,-24.96607303,451.422684
117.9498912,-24.96607303,448.9866426
117.9543957,-24.96607303,447.8288088
117.9589002,-24.96607303,447.0829069
117.9634047,-24.96607303,446.7279055
117.9679092,-24.96607303,446.6159451
117.9724137,-24.96607303,446.7327017
117.9769182,-24.96607303,446.948982
117.9814227,-24.96607303,447.1494622
117.9859272,-24.96607303,447.3333161
117.9904317,-24.96607303,447.4627914
117.9949362,-24.96607303,447.5477994
117.9994407,-24.96607303,447.6716901
118.0039452,-24.96607303,448.1160405
118.0084497,-24.96607303,448.7199429
118.0129542,-24.96607303,449.0544213
118.0174587,-24.96607303,448.9549494
118.0219632,-24.96607303,448.6575079
118.0264677,-24.96607303,448.2763826
118.0309722,-24.96607303,447.6945288
118.0354767,-24.96607303,446.9075428
118.0399812,-24.96607303,447.443224
118.0444858,-24.96607303,448.2627745
118.0489903,-24.96607303,446.2708213
118.0534948,-24.96607303,444.2997541
118.0579993,-24.96607303,443.7297537
118.0625038,-24.96607303,443.0761993
118.0670083,-24.96607303,442.8670996
118.0715128,-24.96607303,442.9325551
118.0760173,-24.96607303,443.3846413
118.0805218,-24.96607303,443.7545615
118.0850263,-24.96607303,444.819897
118.0895308,-24.96607303,445.606647
118.0940353,-24.96607303,446.5816966
118.0985398,-24.96607303,447.9408044
118.1030443,-24.96607303,450.298035
118.1075488,-24.96607303,451.6138128
118.1120533,-24.96607303,450.4378309
118.1165578,-24.96607303,448.2083055
118.1210623,-24.96607303,447.424085
118.1255668,-24.96607303,447.6745076
118.1300713,-24.96607303,448.2591141
118.1345758,-24.96607303,448.6125532
118.1390803,-24.96607303,448.9267702
118.1435848,-24.96607303,448.9799811
118.1480894,-24.96607303,449.3606827
118.1525939,-24.96607303,449.5737434
118.1570984,-24.96607303,449.8074634
118.1616029,-24.96607303,450.1233058
118.1661074,-24.96607303,450.4794489
118.1706119,-24.96607303,450.7514328
118.1751164,-24.96607303,450.9362456
118.1796209,-24.96607303,450.9494636
118.1841254,-24.96607303,450.8454404
118.1886299,-24.96607303,450.9141104
118.1931344,-24.96607303,451.5749467
118.1976389,-24.96607303,451.8970594
118.2021434,-24.96607303,452.2901819
118.2066479,-24.96607303,452.4798834
118.2111524,-24.96607303,452.1191065
118.2156569,-24.96607303,451.8564005
118.2201614,-24.96607303,452.0190075
118.2246659,-24.96607303,452.4119401
118.2291704,-24.96607303,452.6303677
118.2336749,-24.96607303,453.0847015
118.2381794,-24.96607303,453.4830524
118.2426839,-24.96607303,453.3650593
118.2471885,-24.96607303,457.3926836
118.251693,-24.96607303,472.680062
118.2561975,-24.96607303,484.7942629
118.260702,-24.96607303,486.0456283
118.2652065,-24.96607303,486.3687941
118.269711,-24.96607303,485.3913444
118.2742155,-24.96607303,485.2754968
118.27872,-24.96607303,491.1330837
118.2832245,-24.96607303,491.9825907
118.287729,-24.96607303,484.1999025
118.2922335,-24.96607303,482.4829981
118.296738,-24.96607303,473.9074445
118.3012425,-24.96607303,466.2939281
118.305747,-24.96607303,462.9019689
118.3102515,-24.96607303,462.6064782
118.314756,-24.96607303,462.9193843
118.3192605,-24.96607303,462.9890645
118.323765,-24.96607303,462.4511519
118.3282695,-24.96607303,462.7766844
118.332774,-24.96607303,463.3837843
118.3372785,-24.96607303,464.0527643
118.341783,-24.96607303,465.6082779
118.3462876,-24.96607303,466.6414032
118.3507921,-24.96607303,468.2405245
118.3552966,-24.96607303,469.192323
118.3598011,-24.96607303,468.6155422
118.3643056,-24.96607303,468.4160559
118.3688101,-24.96607303,468.6194824
118.3733146,-24.96607303,469.0620127
118.3778191,-24.96607303,469.6959152
118.3823236,-24.96607303,469.8314171
118.3868281,-24.96607303,470.584847
118.3913326,-24.96607303,471.2629201
118.3958371,-24.96607303,471.995052
118.4003416,-24.96607303,472.7564351
118.4048461,-24.96607303,473.6524913
118.4093506,-24.96607303,474.4133835
118.4138551,-24.96607303,475.3819053
118.4183596,-24.96607303,475.7016269
118.4228641,-24.96607303,476.1570927
118.4273686,-24.96607303,476.6620678
118.4318731,-24.96607303,476.8882561
118.4363776,-24.96607303,477.7408068
118.4408821,-24.96607303,478.4381319
118.4453867,-24.96607303,478.8555554
118.4498912,-24.96607303,479.7206177
118.4543957,-24.96607303,480.7183623
118.4589002,-24.96607303,481.5765377
118.4634047,-24.96607303,482.4267377
118.4679092,-24.96607303,483.6086172
118.4724137,-24.96607303,484.9589939
118.4769182,-24.96607303,486.4846089
118.4814227,-24.96607303,488.3341603
118.4859272,-24.96607303,490.3679096
118.4904317,-24.96607303,492.8688053
118.4949362,-24.96607303,495.3223997
118.4994407,-24.96607303,497.0878324
118.5039452,-24.96607303,498.9152956
118.5084497,-24.96607303,500.6975481
118.5129542,-24.96607303,502.1480333
118.5174587,-24.96607303,504.872629
118.5219632,-24.96607303,507.4726423
118.5264677,-24.96607303,508.5587912
118.5309722,-24.96607303,509.0198815
118.5354767,-24.96607303,511.091974
118.5399812,-24.96607303,512.8488351
118.5444857,-24.96607303,514.389134
118.5489903,-24.96607303,516.3408278
118.5534948,-24.96607303,518.2868395
118.5579993,-24.96607303,520.4106212
118.5625038,-24.96607303,524.2792217
118.5670083,-24.96607303,526.1711292
118.5715128,-24.96607303,529.8211273
118.5760173,-24.96607303,531.5674772
118.5805218,-24.96607303,527.6140699
118.5850263,-24.96607303,524.7486212
118.5895308,-24.96607303,524.7418711
118.5940353,-24.96607303,526.893244
118.5985398,-24.96607303,529.3610893
118.6030443,-24.96607303,538.013546
118.6075488,-24.96607303,541.2647109
118.6120533,-24.96607303,543.3671466
118.6165578,-24.96607303,542.7593105
118.6210623,-24.96607303,538.7086792
118.6255668,-24.96607303,544.080658
118.6300713,-24.96607303,543.4593201
118.6345758,-24.96607303,545.3530719
118.6390803,-24.96607303,545.2581816
118.6435848,-24.96607303,547.2465434
118.6480894,-24.96607303,547.9007734
118.6525939,-24.96607303,558.3233518
118.6570984,-24.96607303,552.0989673
118.6616029,-24.96607303,546.6088915
118.6661074,-24.96607303,546.1198834
118.6706119,-24.96607303,542.1345959
118.6751164,-24.96607303,537.7897327
118.6796209,-24.96607303,533.6229565
118.6841254,-24.96607303,529.8587954
118.6886299,-24.96607303,527.6327334
118.6931344,-24.96607303,526.4742675
118.6976389,-24.96607303,525.6131054
118.7021434,-24.96607303,525.1107927
118.7066479,-24.96607303,525.516901
118.7111524,-24.96607303,526.2231056
118.7156569,-24.96607303,526.8567947
118.7201614,-24.96607303,528.4871941
118.7246659,-24.96607303,529.3847099
118.7291704,-24.96607303,530.3077414
118.7336749,-24.96607303,531.2087635
118.7381794,-24.96607303,532.0932817
118.7426839,-24.96607303,532.4125056
118.7471885,-24.96607303,532.7068198
118.751693,-24.96607303,533.2962502
118.7561975,-24.96607303,533.6356416
118.760702,-24.96607303,533.7878543
118.7652065,-24.96607303,533.7354727
118.769711,-24.96607303,533.5421179
118.7742155,-24.96607303,533.1941117
118.77872,-24.96607303,533.947238
118.7832245,-24.96607303,534.8719293
118.787729,-24.96607303,535.7737569
118.7922335,-24.96607303,537.0598779
118.796738,-24.96607303,538.2212212
118.8012425,-24.96607303,539.2869842
118.805747,-24.96607303,540.2723508
118.8102515,-24.96607303,541.4143773
118.814756,-24.96607303,543.2266655
118.8192605,-24.96607303,546.8649429
118.823765,-24.96607303,552.2955515
118.8282695,-24.96607303,559.7529938
118.832774,-24.96607303,568.0166157
118.8372785,-24.96607303,574.1814815
118.841783,-24.96607303,567.8897405
118.8462876,-24.96607303,563.8096003
118.8507921,-24.96607303,564.0779085
118.8552966,-24.96607303,569.3750058
118.8598011,-24.96607303,575.5627521
118.8643056,-24.96607303,577.1605415
118.8688101,-24.96607303,575.3599817
118.8733146,-24.96607303,572.8937921
118.8778191,-24.96607303,570.5644112
118.8823236,-24.96607303,568.4181857
118.8868281,-24.96607303,568.5660511
118.8913326,-24.96607303,570.1689887
118.8958371,-24.96607303,571.6553837
118.9003416,-24.96607303,574.0298226
118.9048461,-24.96607303,578.3071154
118.9093506,-24.96607303,580.5349621
118.9138551,-24.96607303,581.5853825
118.9183596,-24.96607303,583.1726538
118.9228641,-24.96607303,583.5858757
118.9273686,-24.96607303,584.2561843
118.9318731,-24.96607303,587.2774903
118.9363776,-24.96607303,592.3116409
118.9408821,-24.96607303,601.201797
118.9453867,-24.96607303,610.0398478
118.9498912,-24.96607303,606.4806566
118.9543957,-24.96607303,615.5451369
118.9589002,-24.96607303,638.2536374
118.9634047,-24.96607303,661.8166819
118.9679092,-24.96607303,675.3242327
118.9724137,-24.96607303,653.9088961
118.9769182,-24.96607303,604.3114345
118.9814227,-24.96607303,586.1466817
118.9859272,-24.96607303,582.7389293
118.9904317,-24.96607303,582.5464079
118.9949362,-24.96607303,583.7793406
118.9994407,-24.96607303,584.7785308
119.0039452,-24.96607303,587.5189476
119.0084497,-24.96607303,592.6930112
119.0129542,-24.96607303,598.489418
119.0174587,-24.96607303,599.2699402
119.0219632,-24.96607303,602.6779728
119.0264677,-24.96607303,609.5636044
119.0309722,-24.96607303,621.0173337
119.0354767,-24.96607303,634.4331498
119.0399812,-24.96607303,652.5243852
119.0444857,-24.96607303,674.7951492
119.0489903,-24.96607303,691.3622565
119.0534948,-24.96607303,679.3652586
119.0579993,-24.96607303,626.4724854
119.0625038,-24.96607303,607.6518774
119.0670083,-24.96607303,600.5683964
119.0715128,-24.96607303,596.8015754
119.0760173,-24.96607303,595.4927522
119.0805218,-24.96607303,595.9103937
119.0850263,-24.96607303,592.5741248
119.0895308,-24.96607303,589.3009704
119.0940353,-24.96607303,588.0658495
119.0985398,-24.96607303,586.704447
119.1030443,-24.96607303,584.8090719
119.1075488,-24.96607303,582.8499513
119.1120533,-24.96607303,580.752306
119.1165578,-24.96607303,579.1291163
119.1210623,-24.96607303,577.8800993
119.1255668,-24.96607303,576.2707599
119.1300713,-24.96607303,574.7222014
119.1345758,-24.96607303,573.0592246
119.1390803,-24.96607303,570.0871419
119.1435848,-24.96607303,566.5518103
119.1480894,-24.96607303,565.25283
119.1525939,-24.96607303,564.2822588
119.1570984,-24.96607303,563.635828
119.1616029,-24.96607303,562.7766834
119.1661074,-24.96607303,561.6015836
119.1706119,-24.96607303,560.5927622
119.1751164,-24.96607303,559.6482984
117.6976389,-24.96156853,441.8803539
117.7021434,-24.96156853,442.4633827
117.7066479,-24.96156853,443.586087
117.7111524,-24.96156853,445.4305349
117.7156569,-24.96156853,447.2660878
117.7201614,-24.96156853,451.0331709
117.7246659,-24.96156853,453.2521514
117.7291704,-24.96156853,452.1748046
117.7336749,-24.96156853,451.3267274
117.7381794,-24.96156853,448.9106379
117.7426839,-24.96156853,446.6943937
117.7471885,-24.96156853,446.2014898
117.751693,-24.96156853,447.4041581
117.7561975,-24.96156853,448.2942307
117.760702,-24.96156853,447.5021307
117.7652065,-24.96156853,447.6254957
117.769711,-24.96156853,449.2186199
117.7742155,-24.96156853,451.6825544
117.77872,-24.96156853,454.961625
117.7832245,-24.96156853,458.8687089
117.787729,-24.96156853,462.660737
117.7922335,-24.96156853,468.3591127
117.796738,-24.96156853,474.2274542
117.8012425,-24.96156853,476.687135
117.805747,-24.96156853,478.7544493
117.8102515,-24.96156853,480.0951504
117.814756,-24.96156853,478.1603322
117.8192605,-24.96156853,475.2446984
117.823765,-24.96156853,473.7642015
117.8282695,-24.96156853,471.1542881
117.832774,-24.96156853,467.5675433
117.8372785,-24.96156853,465.0521545
117.841783,-24.96156853,465.6655807
117.8462876,-24.96156853,464.723526
117.8507921,-24.96156853,459.81332
117.8552966,-24.96156853,455.8491606
117.8598011,-24.96156853,452.9242793
117.8643056,-24.96156853,450.8801483
117.8688101,-24.96156853,450.0285039
117.8733146,-24.96156853,452.1972474
117.8778191,-24.96156853,453.9452163
117.8823236,-24.96156853,455.0219233
117.8868281,-24.96156853,458.9932702
117.8913326,-24.96156853,468.4272099
117.8958371,-24.96156853,483.6680873
117.9003416,-24.96156853,492.8739208
117.9048461,-24.96156853,486.5795217
117.9093506,-24.96156853,474.2370462
117.9138551,-24.96156853,465.2712585
117.9183596,-24.96156853,459.5750151
117.9228641,-24.96156853,456.2509319
117.9273686,-24.96156853,454.2857392
117.9318731,-24.96156853,452.8417889
117.9363776,-24.96156853,451.6353826
117.9408821,-24.96156853,450.5474825
117.9453867,-24.96156853,449.4087753
117.9498912,-24.96156853,448.6222665
117.9543957,-24.96156853,447.8808351
117.9589002,-24.96156853,447.3697386
117.9634047,-24.96156853,447.2880539
117.9679092,-24.96156853,447.238142
117.9724137,-24.96156853,447.3280235
117.9769182,-24.96156853,447.5497087
117.9814227,-24.96156853,447.7239313
117.9859272,-24.96156853,447.8981287
117.9904317,-24.96156853,448.2710695
117.9949362,-24.96156853,448.58273
117.9994407,-24.96156853,448.7074237
118.0039452,-24.96156853,449.2544907
118.0084497,-24.96156853,449.8457852
118.0129542,-24.96156853,450.3329778
118.0174587,-24.96156853,450.5451412
118.0219632,-24.96156853,450.2189072
118.0264677,-24.96156853,449.5752796
118.0309722,-24.96156853,449.2376254
118.0354767,-24.96156853,448.8044668
118.0399812,-24.96156853,448.7027092
118.0444858,-24.96156853,448.4342316
118.0489903,-24.96156853,446.9365032
118.0534948,-24.96156853,445.5936721
118.0579993,-24.96156853,445.2290653
118.0625038,-24.96156853,444.967968
118.0670083,-24.96156853,444.8322577
118.0715128,-24.96156853,444.7554077
118.0760173,-24.96156853,445.3330829
118.0805218,-24.96156853,446.6463985
118.0850263,-24.96156853,447.8694213
118.0895308,-24.96156853,449.3724065
118.0940353,-24.96156853,451.7389487
118.0985398,-24.96156853,454.6243384
118.1030443,-24.96156853,459.7731159
118.1075488,-24.96156853,462.1188713
118.1120533,-24.96156853,457.6309061
118.1165578,-24.96156853,451.4592809
118.1210623,-24.96156853,448.8127475
118.1255668,-24.96156853,448.4935926
118.1300713,-24.96156853,448.9219303
118.1345758,-24.96156853,449.3183274
118.1390803,-24.96156853,449.4933062
118.1435848,-24.96156853,449.380817
118.1480894,-24.96156853,449.9528838
118.1525939,-24.96156853,450.4481903
118.1570984,-24.96156853,450.4796696
118.1616029,-24.96156853,450.5405576
118.1661074,-24.96156853,450.8710397
118.1706119,-24.96156853,451.2219547
118.1751164,-24.96156853,451.5318383
118.1796209,-24.96156853,451.574586
118.1841254,-24.96156853,451.3248682
118.1886299,-24.96156853,451.1813925
118.1931344,-24.96156853,452.0201125
118.1976389,-24.96156853,452.636983
118.2021434,-24.96156853,452.8499001
118.2066479,-24.96156853,453.2667754
118.2111524,-24.96156853,453.2856538
118.2156569,-24.96156853,452.8388958
118.2201614,-24.96156853,453.064596
118.2246659,-24.96156853,453.0971377
118.2291704,-24.96156853,453.0550953
118.2336749,-24.96156853,453.3829727
118.2381794,-24.96156853,453.8236339
118.2426839,-24.96156853,453.8876288
118.2471885,-24.96156853,456.368715
118.251693,-24.96156853,463.2412028
118.2561975,-24.96156853,471.2938813
118.260702,-24.96156853,474.5959532
118.2652065,-24.96156853,475.1475585
118.269711,-24.96156853,475.1432322
118.2742155,-24.96156853,480.450819
118.27872,-24.96156853,489.9042151
118.2832245,-24.96156853,491.4701495
118.287729,-24.96156853,483.6799437
118.2922335,-24.96156853,477.0483442
118.296738,-24.96156853,471.245339
118.3012425,-24.96156853,466.1299324
118.305747,-24.96156853,463.408766
118.3102515,-24.96156853,462.8616259
118.314756,-24.96156853,463.0801303
118.3192605,-24.96156853,463.1316578
118.323765,-24.96156853,463.0078177
118.3282695,-24.96156853,463.2735687
118.332774,-24.96156853,463.838707
118.3372785,-24.96156853,464.4206855
118.341783,-24.96156853,465.9960294
118.3462876,-24.96156853,466.9030398
118.3507921,-24.96156853,467.1225672
118.3552966,-24.96156853,467.0533977
118.3598011,-24.96156853,467.1586977
118.3643056,-24.96156853,467.6616893
118.3688101,-24.96156853,468.0709437
118.3733146,-24.96156853,468.6277894
118.3778191,-24.96156853,469.4036757
118.3823236,-24.96156853,469.4419241
118.3868281,-24.96156853,470.233978
118.3913326,-24.96156853,470.9451937
118.3958371,-24.96156853,471.7726297
118.4003416,-24.96156853,472.5667534
118.4048461,-24.96156853,473.1881936
118.4093506,-24.96156853,474.3120374
118.4138551,-24.96156853,475.5322365
118.4183596,-24.96156853,476.1247326
118.4228641,-24.96156853,476.5145009
118.4273686,-24.96156853,476.8238658
118.4318731,-24.96156853,476.7478104
118.4363776,-24.96156853,477.4082139
118.4408821,-24.96156853,478.4593568
118.4453867,-24.96156853,478.8855371
118.4498912,-24.96156853,479.584672
118.4543957,-24.96156853,480.7472258
118.4589002,-24.96156853,481.834165
118.4634047,-24.96156853,482.9238653
118.4679092,-24.96156853,484.3577548
118.4724137,-24.96156853,485.6241972
118.4769182,-24.96156853,487.6109551
118.4814227,-24.96156853,489.4048905
118.4859272,-24.96156853,491.8454818
118.4904317,-24.96156853,494.6039859
118.4949362,-24.96156853,497.5067677
118.4994407,-24.96156853,499.7346366
118.5039452,-24.96156853,502.0569966
118.5084497,-24.96156853,504.6023041
118.5129542,-24.96156853,506.579964
118.5174587,-24.96156853,509.2749453
118.5219632,-24.96156853,512.0833882
118.5264677,-24.96156853,512.7802353
118.5309722,-24.96156853,513.1083011
118.5354767,-24.96156853,515.8316676
118.5399812,-24.96156853,518.1873956
118.5444857,-24.96156853,518.391392
118.5489903,-24.96156853,521.7961411
118.5534948,-24.96156853,525.0685763
118.5579993,-24.96156853,524.4604985
118.5625038,-24.96156853,529.6668768
118.5670083,-24.96156853,532.9536393
118.5715128,-24.96156853,533.3753862
118.5760173,-24.96156853,537.450284
118.5805218,-24.96156853,533.5542492
118.5850263,-24.96156853,528.4872064
118.5895308,-24.96156853,529.9352615
118.5940353,-24.96156853,529.5367934
118.5985398,-24.96156853,528.8693324
118.6030443,-24.96156853,533.642993
118.6075488,-24.96156853,538.2660056
118.6120533,-24.96156853,542.0977142
118.6165578,-24.96156853,544.3098149
118.6210623,-24.96156853,543.1850281
118.6255668,-24.96156853,551.2116699
118.6300713,-24.96156853,549.0354309
118.6345758,-24.96156853,550.9627397
118.6390803,-24.96156853,552.7361095
118.6435848,-24.96156853,555.3657365
118.6480894,-24.96156853,551.837144
118.6525939,-24.96156853,557.7844188
118.6570984,-24.96156853,552.2972062
118.6616029,-24.96156853,554.3495169
118.6661074,-24.96156853,552.7282794
118.6706119,-24.96156853,548.235981
118.6751164,-24.96156853,543.2694969
118.6796209,-24.96156853,535.4744539
118.6841254,-24.96156853,532.0345634
118.6886299,-24.96156853,528.2745092
118.6931344,-24.96156853,526.283535
118.6976389,-24.96156853,525.0073074
118.7021434,-24.96156853,524.9040253
118.7066479,-24.96156853,525.2674706
118.7111524,-24.96156853,525.8598698
118.7156569,-24.96156853,526.7075416
118.7201614,-24.96156853,528.0358276
118.7246659,-24.96156853,528.8966064
118.7291704,-24.96156853,529.7146137
118.7336749,-24.96156853,530.6382259
118.7381794,-24.96156853,531.2879084
118.7426839,-24.96156853,531.6882572
118.7471885,-24.96156853,532.0985576
118.751693,-24.96156853,532.6006174
118.7561975,-24.96156853,532.9675007
118.760702,-24.96156853,532.8869852
118.7652065,-24.96156853,532.841135
118.769711,-24.96156853,532.6472761
118.7742155,-24.96156853,532.595639
118.77872,-24.96156853,533.9349244
118.7832245,-24.96156853,534.8337316
118.787729,-24.96156853,536.1014955
118.7922335,-24.96156853,538.0168257
118.796738,-24.96156853,539.2368546
118.8012425,-24.96156853,540.2918177
118.805747,-24.96156853,541.2133467
118.8102515,-24.96156853,542.4843284
118.814756,-24.96156853,543.0544128
118.8192605,-24.96156853,546.0476146
118.823765,-24.96156853,550.7048311
118.8282695,-24.96156853,557.2592182
118.832774,-24.96156853,566.9702699
118.8372785,-24.96156853,583.0973828
118.841783,-24.96156853,587.0422955
118.8462876,-24.96156853,574.5254199
118.8507921,-24.96156853,568.2045557
118.8552966,-24.96156853,568.9043471
118.8598011,-24.96156853,574.8582425
118.8643056,-24.96156853,582.5266886
118.8688101,-24.96156853,584.3163933
118.8733146,-24.96156853,580.9573215
118.8778191,-24.96156853,577.1781559
118.8823236,-24.96156853,571.6285235
118.8868281,-24.96156853,570.3939324
118.8913326,-24.96156853,570.7270212
118.8958371,-24.96156853,572.1342533
118.9003416,-24.96156853,573.8601041
118.9048461,-24.96156853,575.9523001
118.9093506,-24.96156853,577.8133939
118.9138551,-24.96156853,579.3880043
118.9183596,-24.96156853,580.4814054
118.9228641,-24.96156853,582.2641188
118.9273686,-24.96156853,584.9795995
118.9318731,-24.96156853,588.9255578
118.9363776,-24.96156853,595.5312909
118.9408821,-24.96156853,605.5484033
118.9453867,-24.96156853,612.748534
118.9498912,-24.96156853,610.5292792
118.9543957,-24.96156853,615.7392617
118.9589002,-24.96156853,632.3565229
118.9634047,-24.96156853,656.2119122
118.9679092,-24.96156853,677.3844448
118.9724137,-24.96156853,680.2767175
118.9769182,-24.96156853,620.6059997
118.9814227,-24.96156853,589.1273535
118.9859272,-24.96156853,584.8313255
118.9904317,-24.96156853,585.2532531
118.9949362,-24.96156853,585.6761275
118.9994407,-24.96156853,586.812547
119.0039452,-24.96156853,589.5869162
119.0084497,-24.96156853,594.9275775
119.0129542,-24.96156853,600.9129333
119.0174587,-24.96156853,601.496254
119.0219632,-24.96156853,604.9558878
119.0264677,-24.96156853,612.9952645
119.0309722,-24.96156853,625.3832902
119.0354767,-24.96156853,634.8007917
119.0399812,-24.96156853,648.5114636
119.0444857,-24.96156853,664.7040595
119.0489903,-24.96156853,682.0019283
119.0534948,-24.96156853,682.4960981
119.0579993,-24.96156853,635.684707
119.0625038,-24.96156853,610.8471975
119.0670083,-24.96156853,604.2431549
119.0715128,-24.96156853,600.8579357
119.0760173,-24.96156853,599.7482353
119.0805218,-24.96156853,599.4957684
119.0850263,-24.96156853,595.8324294
119.0895308,-24.96156853,593.1347889
119.0940353,-24.96156853,591.620686
119.0985398,-24.96156853,589.5463755
119.1030443,-24.96156853,587.2112703
119.1075488,-24.96156853,585.1940627
119.1120533,-24.96156853,582.9402142
119.1165578,-24.96156853,581.3310422
119.1210623,-24.96156853,580.0327165
119.1255668,-24.96156853,578.4690835
119.1300713,-24.96156853,576.538413
119.1345758,-24.96156853,574.4237719
119.1390803,-24.96156853,571.5086523
119.1435848,-24.96156853,568.02531
119.1480894,-24.96156853,566.6301154
119.1525939,-24.96156853,565.719785
119.1570984,-24.96156853,565.0676413
119.1616029,-24.96156853,564.1518242
119.1661074,-24.96156853,563.0908105
119.1706119,-24.96156853,562.0623844
119.1751164,-24.96156853,561.1820895
117.6976389,-24.95706402,445.236555
117.7021434,-24.95706402,445.8624245
117.7066479,-24.95706402,448.0680088
117.7111524,-24.95706402,449.7711633
117.7156569,-24.95706402,450.3267462
117.7201614,-24.95706402,455.0727026
117.7246659,-24.95706402,460.0234162
117.7291704,-24.95706402,459.2401663
117.7336749,-24.95706402,455.5945387
117.7381794,-24.95706402,450.6503525
117.7426839,-24.95706402,447.9010784
117.7471885,-24.95706402,448.3530257
117.751693,-24.95706402,452.4870296
117.7561975,-24.95706402,455.6472645
117.760702,-24.95706402,454.1589825
117.7652065,-24.95706402,451.5522504
117.769711,-24.95706402,450.8800629
117.7742155,-24.95706402,451.8871621
117.77872,-24.95706402,453.5302829
117.7832245,-24.95706402,456.1132679
117.787729,-24.95706402,459.3341508
117.7922335,-24.95706402,463.3644248
117.796738,-24.95706402,467.4577341
117.8012425,-24.95706402,470.2039779
117.805747,-24.95706402,472.9613413
117.8102515,-24.95706402,476.3837542
117.814756,-24.95706402,479.0672913
117.8192605,-24.95706402,484.5476045
117.823765,-24.95706402,500.0315542
117.8282695,-24.95706402,498.1751456
117.832774,-24.95706402,477.762768
